timestamp,channel 1,channel 2,channel 3,channel 4
11/04/2021 16:47:04,,-224.6,,0.9
11/04/2021 16:47:05,,-224.3,,0.9
11/04/2021 16:47:06,,-224.2,,0.9
11/04/2021 16:47:07,,-227.5,,0.9
11/04/2021 16:47:08,,-227.1,,0.9
11/04/2021 16:47:09,,-227.4,,0.9
11/04/2021 16:47:10,,-226.4,,0.9
11/04/2021 16:47:11,,-226,,0.9
11/04/2021 16:47:12,,-225.5,,0.9
11/04/2021 16:47:13,,-225,,0.9
11/04/2021 16:47:14,,-224.5,,0.9
11/04/2021 16:47:15,,-225.3,,0.9
11/04/2021 16:47:16,,-224.7,,0.9
11/04/2021 16:47:17,,-224.3,,0.9
11/04/2021 16:47:18,,-224.2,,0.9
11/04/2021 16:47:19,,-224.5,,0.9
11/04/2021 16:47:20,,-224.1,,0.9
11/04/2021 16:47:21,,-225,,0.9
11/04/2021 16:47:22,,-224.2,,0.9
11/04/2021 16:47:23,,-222.7,,0.9
11/04/2021 16:47:24,,-222.9,,0.9
11/04/2021 16:47:25,,-224,,0.9
11/04/2021 16:47:26,,-223.5,,0.9
11/04/2021 16:47:27,,-223.3,,0.9
11/04/2021 16:47:28,,-221.6,,0.9
11/04/2021 16:47:29,,-223.1,,0.9
11/04/2021 16:47:30,,-222.4,,0.9
11/04/2021 16:47:31,,-221.7,,0.9
11/04/2021 16:47:32,,-222.3,,0.9
11/04/2021 16:47:33,,-223.5,,0.9
11/04/2021 16:47:34,,-224.2,,0.9
11/04/2021 16:47:35,,-224,,0.9
11/04/2021 16:47:36,,-223.5,,0.9
11/04/2021 16:47:37,,-223.9,,0.9
11/04/2021 16:47:38,,-223.9,,0.9
11/04/2021 16:47:39,,-222.5,,0.9
11/04/2021 16:47:40,,-221.8,,0.9
11/04/2021 16:47:41,,-222.4,,0.9
11/04/2021 16:47:42,,-222.7,,0.9
11/04/2021 16:47:43,,-224.9,,0.9
11/04/2021 16:47:44,,-224,,0.9
11/04/2021 16:47:45,,-224.8,,0.9
11/04/2021 16:47:46,,-226.7,,0.9
11/04/2021 16:47:47,,-226,,0.9
11/04/2021 16:47:48,,-224.5,,0.9
11/04/2021 16:47:49,,-224.4,,0.9
11/04/2021 16:47:50,,-224.2,,0.9
11/04/2021 16:47:51,,-223.2,,0.9
11/04/2021 16:47:52,,-222.5,,0.9
11/04/2021 16:47:53,,-223.6,,0.9
11/04/2021 16:47:54,,-223.9,,0.9
11/04/2021 16:47:55,,-222.4,,0.9
11/04/2021 16:47:56,,-220.6,,0.9
11/04/2021 16:47:57,,-220.2,,0.9
11/04/2021 16:47:58,,-220.9,,0.9
11/04/2021 16:47:59,,-221.9,,0.9
11/04/2021 16:48:00,,-221,,0.9
11/04/2021 16:48:01,,-219.1,,0.9
11/04/2021 16:48:02,,-220.3,,0.9
11/04/2021 16:48:03,,-220.6,,0.9
11/04/2021 16:48:04,,-220.8,,0.9
11/04/2021 16:48:05,,-220.8,,0.9
11/04/2021 16:48:06,,-221.9,,0.9
11/04/2021 16:48:07,,-222,,0.9
11/04/2021 16:48:08,,-222.5,,0.9
11/04/2021 16:48:09,,-220.6,,0.9
11/04/2021 16:48:10,,-220.9,,0.9
11/04/2021 16:48:11,,-221.9,,0.9
11/04/2021 16:48:12,,-222.4,,0.9
11/04/2021 16:48:13,,-221.2,,0.9
