,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation
2021-11-04 19:23:46+00:00,2530.2,4.0,308188.0,19660.0,False,,19578.79666666667,19569.44333333319,19550.867777777625,AZ
2021-11-04 19:23:47+00:00,2530.2,4.0,308188.0,19643.4,False,,19583.28666666667,19571.509999999857,19550.874444444293,AZ
2021-11-04 19:23:48+00:00,2530.2,4.0,308188.0,19597.5,False,,19585.556666666667,19572.104999999858,19550.549999999846,AZ
2021-11-04 19:23:49+00:00,2530.2,4.0,308188.0,19541.3,False,,19585.360000000004,19571.506666666526,19549.90999999985,AZ
2021-11-04 19:23:50+00:00,2530.2,4.0,308188.0,19511.5,False,,19584.75666666667,19570.316666666527,19549.308888888736,AZ
2021-11-04 19:23:51+00:00,2530.2,4.0,308188.0,19522.5,False,,19584.770000000008,19569.616666666527,19549.02444444429,AZ
2021-11-04 19:23:52+00:00,2530.2,4.0,308188.0,19547.8,False,,19586.180000000008,19569.461666666528,19549.31222222207,AZ
2021-11-04 19:23:53+00:00,2530.2,4.0,308188.0,19556.0,False,,19587.376666666674,19569.846666666526,19550.024444444294,AZ
2021-11-04 19:23:54+00:00,2530.2,4.0,308188.0,19537.5,False,,19587.076666666675,19570.158333333195,19550.19999999985,AZ
2021-11-04 19:23:55+00:00,2530.2,4.0,308188.0,19532.9,False,,19585.96000000001,19570.64333333319,19549.85222222207,AZ
2021-11-04 19:23:56+00:00,2530.2,4.0,308188.0,19546.0,False,,19585.23666666668,19571.61499999986,19549.60888888874,AZ
2021-11-04 19:23:57+00:00,2530.2,4.0,308188.0,19570.8,False,,19585.336666666677,19573.153333333194,19549.63999999985,AZ
2021-11-04 19:23:58+00:00,2530.2,4.0,308188.0,19574.4,False,,19585.333333333347,19574.349999999857,19549.93888888874,AZ
2021-11-04 19:23:59+00:00,2530.2,4.0,308188.0,19542.0,False,,19584.953333333346,19574.83833333319,19550.166666666515,AZ
2021-11-04 19:24:00+00:00,2530.2,4.0,308188.0,19523.6,False,,19584.613333333342,19574.683333333192,19550.46222222207,AZ
2021-11-04 19:24:01+00:00,2530.2,4.0,308188.0,19549.5,False,,19585.223333333342,19574.421666666527,19551.22777777763,AZ
2021-11-04 19:24:02+00:00,2530.2,4.0,308188.0,19565.9,False,,19586.62000000001,19574.351666666524,19552.00999999985,AZ
2021-11-04 19:24:03+00:00,2530.2,4.0,308188.0,19593.8,False,,19588.16666666668,19575.076666666526,19552.886666666516,AZ
2021-11-04 19:24:04+00:00,2530.2,4.0,308188.0,19594.7,False,,19588.596666666675,19575.99833333319,19553.56111111096,AZ
2021-11-04 19:24:05+00:00,2530.2,4.0,308188.0,19535.4,False,,19585.996666666677,19575.968333333192,19553.576666666515,AZ
2021-11-04 19:24:06+00:00,2530.2,4.0,308188.0,19503.1,False,,19582.870000000006,19574.59999999986,19553.455555555407,AZ
2021-11-04 19:24:07+00:00,2530.2,4.0,308188.0,19488.8,False,,19579.40000000001,19572.111666666526,19553.404444444295,AZ
2021-11-04 19:24:08+00:00,2530.2,4.0,308188.0,19475.4,False,,19574.026666666676,19568.66999999986,19553.51888888874,AZ
2021-11-04 19:24:09+00:00,2530.2,4.0,308188.0,19489.7,False,,19568.496666666677,19565.521666666526,19553.82999999985,AZ
2021-11-04 19:24:10+00:00,2530.2,4.0,308188.0,19528.2,False,,19564.12333333334,19563.519999999855,19554.53111111096,AZ
2021-11-04 19:24:11+00:00,2530.2,4.0,308188.0,19572.0,False,,19561.406666666673,19562.506666666523,19555.8555555554,AZ
2021-11-04 19:24:12+00:00,2530.2,4.0,308188.0,19582.0,False,,19559.56333333334,19561.97833333319,19557.418888888737,AZ
2021-11-04 19:24:13+00:00,2530.2,4.0,308188.0,19590.2,False,,19558.296666666673,19562.169999999856,19559.296666666512,AZ
2021-11-04 19:24:14+00:00,2530.2,4.0,308188.0,19594.2,False,,19556.97666666667,19562.97166666652,19561.079999999845,AZ
2021-11-04 19:24:15+00:00,2530.2,4.0,308188.0,19573.0,False,,19554.770000000004,19564.193333333187,19562.549999999846,AZ
2021-11-04 19:24:16+00:00,2530.2,4.0,308188.0,19532.5,False,,19550.520000000004,19564.658333333187,19563.135555555404,AZ
2021-11-04 19:24:17+00:00,2530.2,4.0,308188.0,19528.7,False,,19546.696666666667,19564.99166666652,19563.238888888736,AZ
2021-11-04 19:24:18+00:00,2530.2,4.0,308188.0,19517.2,False,,19544.02,19564.78833333319,19562.74333333318,AZ
2021-11-04 19:24:19+00:00,2530.2,4.0,308188.0,19514.9,False,,19543.14,19564.24999999985,19562.051111110955,AZ
2021-11-04 19:24:20+00:00,2530.2,4.0,308188.0,19548.5,False,,19544.373333333333,19564.56499999985,19561.668888888737,AZ
2021-11-04 19:24:21+00:00,2530.2,4.0,308188.0,19564.8,False,,19545.783333333333,19565.276666666516,19561.67222222207,AZ
2021-11-04 19:24:22+00:00,2530.2,4.0,308188.0,19590.2,False,,19547.196666666663,19566.688333333183,19562.039999999844,AZ
2021-11-04 19:24:23+00:00,2530.2,4.0,308188.0,19620.7,False,,19549.35333333333,19568.36499999985,19563.0155555554,AZ
2021-11-04 19:24:24+00:00,2530.2,4.0,308188.0,19613.0,False,,19551.869999999995,19569.47333333318,19564.062222222066,AZ
2021-11-04 19:24:25+00:00,2530.2,4.0,308188.0,19605.1,False,,19554.27666666666,19570.118333333183,19565.187777777624,AZ
2021-11-04 19:24:26+00:00,2530.2,4.0,308188.0,19607.5,False,,19556.32666666666,19570.781666666517,19566.518888888735,AZ
2021-11-04 19:24:27+00:00,2530.2,4.0,308188.0,19615.5,False,,19557.81666666666,19571.57666666652,19568.041111110957,AZ
2021-11-04 19:24:28+00:00,2530.2,4.0,308188.0,19611.2,False,,19559.043333333324,19572.188333333183,19569.247777777622,AZ
2021-11-04 19:24:29+00:00,2530.2,4.0,308188.0,19580.0,False,,19560.30999999999,19572.63166666652,19569.9955555554,AZ
2021-11-04 19:24:30+00:00,2530.2,4.0,308188.0,19556.3,False,,19561.39999999999,19573.00666666652,19570.255555555403,AZ
2021-11-04 19:24:31+00:00,2530.2,4.0,308188.0,19555.3,False,,19561.593333333327,19573.408333333187,19570.145555555406,AZ
2021-11-04 19:24:32+00:00,2530.2,4.0,308188.0,19541.2,False,,19560.769999999993,19573.69499999985,19569.82444444429,AZ
2021-11-04 19:24:33+00:00,2530.2,4.0,308188.0,19550.7,False,,19559.33333333332,19573.74999999985,19569.828888888736,AZ
2021-11-04 19:24:34+00:00,2530.2,4.0,308188.0,19542.7,False,,19557.599999999988,19573.098333333186,19569.865555555403,AZ
2021-11-04 19:24:35+00:00,2530.2,4.0,308188.0,19567.5,False,,19558.669999999987,19572.333333333187,19570.20222222207,AZ
2021-11-04 19:24:36+00:00,2530.2,4.0,308188.0,19584.9,False,,19561.396666666657,19572.133333333186,19570.198888888735,AZ
2021-11-04 19:24:37+00:00,2530.2,4.0,308188.0,19600.8,False,,19565.12999999999,19572.264999999854,19569.78444444429,AZ
2021-11-04 19:24:38+00:00,2530.2,4.0,308188.0,19591.2,False,,19568.989999999987,19571.508333333186,19568.776666666512,AZ
2021-11-04 19:24:39+00:00,2530.2,4.0,308188.0,19572.2,False,,19571.739999999987,19570.118333333183,19567.59444444429,AZ
2021-11-04 19:24:40+00:00,2530.2,4.0,308188.0,19557.4,False,,19572.713333333322,19568.418333333182,19566.58444444429,AZ
2021-11-04 19:24:41+00:00,2530.2,4.0,308188.0,19532.5,False,,19571.396666666657,19566.401666666516,19565.46999999984,AZ
2021-11-04 19:24:42+00:00,2530.2,4.0,308188.0,19551.9,False,,19570.393333333323,19564.97833333318,19564.783333333176,AZ
2021-11-04 19:24:43+00:00,2530.2,4.0,308188.0,19639.7,False,,19572.043333333324,19565.16999999985,19565.46111111095,AZ
2021-11-04 19:24:44+00:00,2530.2,4.0,308188.0,19643.1,False,,19573.673333333325,19565.324999999848,19566.538888888732,AZ
2021-11-04 19:24:45+00:00,2530.2,4.0,308188.0,19611.7,False,,19574.963333333322,19564.866666666516,19567.783333333176,AZ
2021-11-04 19:24:46+00:00,2530.2,4.0,308188.0,19567.5,False,,19576.12999999999,19563.324999999848,19568.482222222065,AZ
2021-11-04 19:24:47+00:00,2530.2,4.0,308188.0,19529.5,False,,19576.15666666666,19561.426666666517,19568.713333333177,AZ
2021-11-04 19:24:48+00:00,2530.2,4.0,308188.0,19504.4,False,,19575.729999999992,19559.874999999847,19568.435555555396,AZ
2021-11-04 19:24:49+00:00,2530.2,4.0,308188.0,19459.5,False,,19573.883333333324,19558.511666666516,19567.46111111095,AZ
2021-11-04 19:24:50+00:00,2530.2,4.0,308188.0,19443.4,False,,19570.379999999994,19557.376666666514,19566.503333333174,AZ
2021-11-04 19:24:51+00:00,2530.2,4.0,308188.0,19453.3,False,,19566.663333333327,19556.22333333318,19565.73888888873,AZ
2021-11-04 19:24:52+00:00,2530.2,4.0,308188.0,19486.7,False,,19563.213333333326,19555.204999999845,19565.52999999984,AZ
2021-11-04 19:24:53+00:00,2530.2,4.0,308188.0,19553.9,False,,19560.98666666666,19555.169999999845,19565.905555555393,AZ
2021-11-04 19:24:54+00:00,2530.2,4.0,308188.0,19540.9,False,,19558.58333333333,19555.22666666651,19565.84333333317,AZ
2021-11-04 19:24:55+00:00,2530.2,4.0,308188.0,19523.3,False,,19555.856666666667,19555.066666666513,19565.364444444283,AZ
2021-11-04 19:24:56+00:00,2530.2,4.0,308188.0,19494.6,False,,19552.09333333333,19554.209999999846,19564.55222222206,AZ
2021-11-04 19:24:57+00:00,2530.2,4.0,308188.0,19487.7,False,,19547.83333333333,19552.824999999844,19563.66222222206,AZ
2021-11-04 19:24:58+00:00,2530.2,4.0,308188.0,19529.6,False,,19545.11333333333,19552.078333333182,19563.163333333174,AZ
2021-11-04 19:24:59+00:00,2530.2,4.0,308188.0,19586.0,False,,19545.31333333333,19552.811666666516,19563.525555555396,AZ
2021-11-04 19:25:00+00:00,2530.2,4.0,308188.0,19626.5,False,,19547.65333333333,19554.526666666512,19564.555555555395,AZ
2021-11-04 19:25:01+00:00,2530.2,4.0,308188.0,19636.8,False,,19550.369999999995,19555.981666666514,19565.72888888873,AZ
2021-11-04 19:25:02+00:00,2530.2,4.0,308188.0,19614.3,False,,19552.806666666664,19556.78833333318,19566.732222222065,AZ
2021-11-04 19:25:03+00:00,2530.2,4.0,308188.0,19621.4,False,,19555.163333333334,19557.24833333318,19567.554444444286,AZ
2021-11-04 19:25:04+00:00,2530.2,4.0,308188.0,19658.2,False,,19559.013333333332,19558.306666666515,19568.40333333317,AZ
2021-11-04 19:25:05+00:00,2530.2,4.0,308188.0,19652.4,False,,19561.843333333334,19560.256666666515,19568.836666666506,AZ
2021-11-04 19:25:06+00:00,2530.2,4.0,308188.0,19649.4,False,,19563.993333333336,19562.694999999843,19569.419999999842,AZ
2021-11-04 19:25:07+00:00,2530.2,4.0,308188.0,19610.9,False,,19564.33,19564.729999999843,19569.61999999984,AZ
2021-11-04 19:25:08+00:00,2530.2,4.0,308188.0,19570.1,False,,19563.626666666667,19566.308333333178,19568.88111111095,AZ
2021-11-04 19:25:09+00:00,2530.2,4.0,308188.0,19551.2,False,,19562.92666666667,19567.33333333318,19567.72111111095,AZ
2021-11-04 19:25:10+00:00,2530.2,4.0,308188.0,19511.4,False,,19561.393333333333,19567.053333333177,19566.076666666504,AZ
2021-11-04 19:25:11+00:00,2530.2,4.0,308188.0,19506.6,False,,19560.530000000002,19565.96333333318,19564.444444444285,AZ
2021-11-04 19:25:12+00:00,2530.2,4.0,308188.0,19521.6,False,,19559.52,19564.956666666512,19563.158888888727,AZ
2021-11-04 19:25:13+00:00,2530.2,4.0,308188.0,19541.1,False,,19556.233333333334,19564.138333333183,19562.19111111095,AZ
2021-11-04 19:25:14+00:00,2530.2,4.0,308188.0,19547.7,False,,19553.053333333333,19563.36333333318,19561.234444444286,AZ
2021-11-04 19:25:15+00:00,2530.2,4.0,308188.0,19553.6,False,,19551.116666666665,19563.03999999985,19560.283333333176,AZ
2021-11-04 19:25:16+00:00,2530.2,4.0,308188.0,19546.1,False,,19550.403333333332,19563.26666666652,19559.017777777623,AZ
2021-11-04 19:25:17+00:00,2530.2,4.0,308188.0,19559.9,False,,19551.416666666668,19563.786666666518,19558.089999999844,AZ
2021-11-04 19:25:18+00:00,2530.2,4.0,308188.0,19591.7,False,,19554.326666666664,19565.028333333186,19558.0255555554,AZ
2021-11-04 19:25:19+00:00,2530.2,4.0,308188.0,19604.2,False,,19559.149999999998,19566.51666666652,19558.724444444288,AZ
2021-11-04 19:25:20+00:00,2530.2,4.0,308188.0,19599.8,False,,19564.36333333333,19567.37166666652,19559.705555555396,AZ
2021-11-04 19:25:21+00:00,2530.2,4.0,308188.0,19570.4,False,,19568.266666666663,19567.46499999985,19560.23777777762,AZ
2021-11-04 19:25:22+00:00,2530.2,4.0,308188.0,19575.1,False,,19571.21333333333,19567.213333333188,19560.541111110953,AZ
2021-11-04 19:25:23+00:00,2530.2,4.0,308188.0,19576.2,False,,19571.95666666666,19566.47166666652,19560.765555555397,AZ
2021-11-04 19:25:24+00:00,2530.2,4.0,308188.0,19584.4,False,,19573.406666666662,19565.994999999853,19561.286666666507,AZ
2021-11-04 19:25:25+00:00,2530.2,4.0,308188.0,19565.6,False,,19574.81666666666,19565.336666666517,19561.64999999984,AZ
2021-11-04 19:25:26+00:00,2530.2,4.0,308188.0,19541.8,False,,19576.389999999996,19564.24166666652,19561.603333333176,AZ
2021-11-04 19:25:27+00:00,2530.2,4.0,308188.0,19527.0,False,,19577.699999999997,19562.76666666652,19561.11666666651,AZ
2021-11-04 19:25:28+00:00,2530.2,4.0,308188.0,19555.9,False,,19578.576666666664,19561.844999999852,19560.911111110952,AZ
2021-11-04 19:25:29+00:00,2530.2,4.0,308188.0,19569.1,False,,19578.01333333333,19561.66333333319,19561.212222222064,AZ
2021-11-04 19:25:30+00:00,2530.2,4.0,308188.0,19545.6,False,,19575.316666666662,19561.484999999855,19561.45666666651,AZ
2021-11-04 19:25:31+00:00,2530.2,4.0,308188.0,19523.6,False,,19571.543333333328,19560.956666666523,19561.168888888733,AZ
2021-11-04 19:25:32+00:00,2530.2,4.0,308188.0,19513.2,False,,19568.173333333325,19560.489999999856,19560.58333333318,AZ
2021-11-04 19:25:33+00:00,2530.2,4.0,308188.0,19536.6,False,,19565.346666666657,19560.254999999855,19559.947777777623,AZ
2021-11-04 19:25:34+00:00,2530.2,4.0,308188.0,19549.4,False,,19561.71999999999,19560.366666666523,19559.44444444429,AZ
2021-11-04 19:25:35+00:00,2530.2,4.0,308188.0,19590.5,False,,19559.65666666666,19560.749999999858,19560.05666666651,AZ
2021-11-04 19:25:36+00:00,2530.2,4.0,308188.0,19616.9,False,,19558.573333333323,19561.28333333319,19561.321111110956,AZ
2021-11-04 19:25:37+00:00,2530.2,4.0,308188.0,19603.4,False,,19558.323333333323,19561.326666666522,19562.594444444287,AZ
2021-11-04 19:25:38+00:00,2530.2,4.0,308188.0,19622.4,False,,19560.06666666666,19561.84666666652,19564.22777777762,AZ
2021-11-04 19:25:39+00:00,2530.2,4.0,308188.0,19629.4,False,,19562.67333333333,19562.799999999854,19565.779999999842,AZ
2021-11-04 19:25:40+00:00,2530.2,4.0,308188.0,19610.5,False,,19565.976666666662,19563.684999999856,19566.694444444285,AZ
2021-11-04 19:25:41+00:00,2530.2,4.0,308188.0,19563.0,False,,19567.856666666663,19564.193333333187,19566.594444444287,AZ
2021-11-04 19:25:42+00:00,2530.2,4.0,308188.0,19518.3,False,,19567.746666666662,19563.63333333319,19565.88666666651,AZ
2021-11-04 19:25:43+00:00,2530.2,4.0,308188.0,19520.4,False,,19567.056666666664,19561.644999999855,19565.111111110953,AZ
2021-11-04 19:25:44+00:00,2530.2,4.0,308188.0,19508.2,False,,19565.739999999998,19559.39666666652,19564.155555555397,AZ
2021-11-04 19:25:45+00:00,2530.2,4.0,308188.0,19532.6,False,,19565.039999999997,19558.07833333319,19563.70666666651,AZ
2021-11-04 19:25:46+00:00,2530.2,4.0,308188.0,19548.6,False,,19565.123333333333,19557.76333333319,19563.8855555554,AZ
2021-11-04 19:25:47+00:00,2530.2,4.0,308188.0,19527.9,False,,19564.056666666664,19557.736666666522,19563.87666666651,AZ
2021-11-04 19:25:48+00:00,2530.2,4.0,308188.0,19525.2,False,,19561.84,19558.08333333319,19563.965555555398,AZ
2021-11-04 19:25:49+00:00,2530.2,4.0,308188.0,19512.1,False,,19558.77,19558.959999999857,19563.93444444429,AZ
2021-11-04 19:25:50+00:00,2530.2,4.0,308188.0,19507.3,False,,19555.686666666665,19560.02499999986,19563.476666666513,AZ
2021-11-04 19:25:51+00:00,2530.2,4.0,308188.0,19516.7,False,,19553.896666666664,19561.081666666527,19562.942222222067,AZ
2021-11-04 19:25:52+00:00,2530.2,4.0,308188.0,19549.8,False,,19553.053333333333,19562.133333333193,19562.49333333318,AZ
2021-11-04 19:25:53+00:00,2530.2,4.0,308188.0,19579.9,False,,19553.17666666667,19562.566666666527,19562.039999999844,AZ
2021-11-04 19:25:54+00:00,2530.2,4.0,308188.0,19554.3,False,,19552.173333333336,19562.789999999863,19561.387777777625,AZ
2021-11-04 19:25:55+00:00,2530.2,4.0,308188.0,19545.1,False,,19551.49,19563.153333333197,19560.721111110957,AZ
2021-11-04 19:25:56+00:00,2530.2,4.0,308188.0,19564.4,False,,19552.243333333336,19564.316666666527,19560.242222222067,AZ
2021-11-04 19:25:57+00:00,2530.2,4.0,308188.0,19553.3,False,,19553.120000000003,19565.40999999986,19559.551111110955,AZ
2021-11-04 19:25:58+00:00,2530.2,4.0,308188.0,19537.2,False,,19552.496666666666,19565.536666666525,19558.728888888734,AZ
2021-11-04 19:25:59+00:00,2530.2,4.0,308188.0,19537.2,False,,19551.433333333334,19564.723333333193,19558.253333333178,AZ
2021-11-04 19:26:00+00:00,2530.2,4.0,308188.0,19558.2,False,,19551.853333333333,19563.584999999857,19558.274444444287,AZ
2021-11-04 19:26:01+00:00,2530.2,4.0,308188.0,19575.1,False,,19553.57,19562.556666666525,19558.494444444288,AZ
2021-11-04 19:26:02+00:00,2530.2,4.0,308188.0,19575.8,False,,19555.65666666667,19561.91499999986,19558.878888888736,AZ
2021-11-04 19:26:03+00:00,2530.2,4.0,308188.0,19597.3,False,,19557.680000000004,19561.513333333194,19559.396666666515,AZ
2021-11-04 19:26:04+00:00,2530.2,4.0,308188.0,19589.5,False,,19559.01666666667,19560.368333333194,19559.916666666515,AZ
2021-11-04 19:26:05+00:00,2530.2,4.0,308188.0,19574.1,False,,19558.470000000005,19559.063333333197,19559.98999999985,AZ
2021-11-04 19:26:06+00:00,2530.2,4.0,308188.0,19554.9,False,,19556.403333333335,19557.4883333332,19559.656666666517,AZ
2021-11-04 19:26:07+00:00,2530.2,4.0,308188.0,19543.7,False,,19554.413333333334,19556.368333333197,19559.02222222207,AZ
2021-11-04 19:26:08+00:00,2530.2,4.0,308188.0,19567.2,False,,19552.57333333333,19556.319999999865,19558.755555555403,AZ
2021-11-04 19:26:09+00:00,2530.2,4.0,308188.0,19590.5,False,,19551.276666666665,19556.974999999864,19558.958888888737,AZ
2021-11-04 19:26:10+00:00,2530.2,4.0,308188.0,19623.5,False,,19551.71,19558.8433333332,19559.693333333184,AZ
2021-11-04 19:26:11+00:00,2530.2,4.0,308188.0,19594.0,False,,19552.743333333332,19560.299999999865,19560.376666666514,AZ
2021-11-04 19:26:12+00:00,2530.2,4.0,308188.0,19558.7,False,,19554.089999999993,19560.918333333197,19560.452222222073,AZ
2021-11-04 19:26:13+00:00,2530.2,4.0,308188.0,19563.9,False,,19555.539999999994,19561.29833333319,19559.609999999848,AZ
2021-11-04 19:26:14+00:00,2530.2,4.0,308188.0,19552.4,False,,19557.01333333333,19561.376666666525,19558.60222222207,AZ
2021-11-04 19:26:15+00:00,2530.2,4.0,308188.0,19528.4,False,,19556.873333333333,19560.956666666523,19557.676666666513,AZ
2021-11-04 19:26:16+00:00,2530.2,4.0,308188.0,19543.6,False,,19556.706666666665,19560.914999999855,19557.41111111096,AZ
2021-11-04 19:26:17+00:00,2530.2,4.0,308188.0,19557.8,False,,19557.70333333333,19560.879999999855,19557.725555555404,AZ
2021-11-04 19:26:18+00:00,2530.2,4.0,308188.0,19555.2,False,,19558.70333333333,19560.271666666526,19558.289999999848,AZ
2021-11-04 19:26:19+00:00,2530.2,4.0,308188.0,19560.9,False,,19560.33,19559.549999999857,19559.416666666515,AZ
2021-11-04 19:26:20+00:00,2530.2,4.0,308188.0,19594.3,False,,19563.23,19559.45833333319,19561.09333333318,AZ
2021-11-04 19:26:21+00:00,2530.2,4.0,308188.0,19591.4,False,,19565.720000000005,19559.80833333319,19562.627777777627,AZ
2021-11-04 19:26:22+00:00,2530.2,4.0,308188.0,19600.9,False,,19567.423333333336,19560.238333333185,19563.896666666515,AZ
2021-11-04 19:26:23+00:00,2530.2,4.0,308188.0,19588.8,False,,19567.720000000005,19560.44833333319,19564.284444444293,AZ
2021-11-04 19:26:24+00:00,2530.2,4.0,308188.0,19552.4,False,,19567.65666666667,19559.914999999855,19564.412222222072,AZ
2021-11-04 19:26:25+00:00,2530.2,4.0,308188.0,19571.0,False,,19568.520000000004,19560.004999999852,19564.94222222207,AZ
2021-11-04 19:26:26+00:00,2530.2,4.0,308188.0,19600.2,False,,19569.713333333333,19560.978333333183,19566.115555555403,AZ
2021-11-04 19:26:27+00:00,2530.2,4.0,308188.0,19643.2,False,,19572.71,19562.91499999985,19567.84333333318,AZ
2021-11-04 19:26:28+00:00,2530.2,4.0,308188.0,19625.1,False,,19575.64,19564.068333333187,19568.90444444429,AZ
2021-11-04 19:26:29+00:00,2530.2,4.0,308188.0,19580.2,False,,19577.07333333333,19564.253333333185,19568.839999999847,AZ
2021-11-04 19:26:30+00:00,2530.2,4.0,308188.0,19585.0,False,,19577.966666666667,19564.90999999985,19568.378888888736,AZ
2021-11-04 19:26:31+00:00,2530.2,4.0,308188.0,19597.2,False,,19578.70333333333,19566.136666666516,19567.938888888733,AZ
2021-11-04 19:26:32+00:00,2530.2,4.0,308188.0,19599.0,False,,19579.476666666666,19567.566666666517,19567.76888888873,AZ
2021-11-04 19:26:33+00:00,2530.2,4.0,308188.0,19609.7,False,,19579.889999999996,19568.784999999847,19567.638888888734,AZ
2021-11-04 19:26:34+00:00,2530.2,4.0,308188.0,19636.8,False,,19581.466666666664,19570.241666666516,19567.401111110958,AZ
2021-11-04 19:26:35+00:00,2530.2,4.0,308188.0,19644.4,False,,19583.809999999998,19571.139999999847,19567.312222222066,AZ
2021-11-04 19:26:36+00:00,2530.2,4.0,308188.0,19639.9,False,,19586.64333333333,19571.52333333318,19567.206666666512,AZ
2021-11-04 19:26:37+00:00,2530.2,4.0,308188.0,19631.2,False,,19589.559999999998,19571.986666666515,19567.43222222207,AZ
2021-11-04 19:26:38+00:00,2530.2,4.0,308188.0,19651.4,False,,19592.366666666665,19572.46999999985,19568.3355555554,AZ
2021-11-04 19:26:39+00:00,2530.2,4.0,308188.0,19625.8,False,,19593.543333333335,19572.40999999985,19569.16444444429,AZ
2021-11-04 19:26:40+00:00,2530.2,4.0,308188.0,19562.3,False,,19591.503333333338,19571.606666666517,19569.729999999847,AZ
2021-11-04 19:26:41+00:00,2530.2,4.0,308188.0,19555.7,False,,19590.22666666667,19571.48499999985,19570.2755555554,AZ
2021-11-04 19:26:42+00:00,2530.2,4.0,308188.0,19580.7,False,,19590.960000000003,19572.52499999985,19570.932222222065,AZ
2021-11-04 19:26:43+00:00,2530.2,4.0,308188.0,19599.4,False,,19592.143333333333,19573.841666666514,19571.57999999984,AZ
2021-11-04 19:26:44+00:00,2530.2,4.0,308188.0,19599.3,False,,19593.70666666667,19575.35999999985,19572.153333333175,AZ
2021-11-04 19:26:45+00:00,2530.2,4.0,308188.0,19585.2,False,,19595.6,19576.236666666515,19572.504444444286,AZ
2021-11-04 19:26:46+00:00,2530.2,4.0,308188.0,19546.1,False,,19595.683333333334,19576.194999999847,19572.504444444286,AZ
2021-11-04 19:26:47+00:00,2530.2,4.0,308188.0,19516.9,False,,19594.32,19576.011666666516,19572.02666666651,AZ
2021-11-04 19:26:48+00:00,2530.2,4.0,308188.0,19478.2,False,,19591.753333333334,19575.22833333318,19570.765555555397,AZ
2021-11-04 19:26:49+00:00,2530.2,4.0,308188.0,19452.4,False,,19588.136666666665,19574.233333333177,19569.07888888873,AZ
2021-11-04 19:26:50+00:00,2530.2,4.0,308188.0,19448.4,False,,19583.27333333333,19573.25166666651,19567.396666666507,AZ
2021-11-04 19:26:51+00:00,2530.2,4.0,308188.0,19454.7,False,,19578.716666666664,19572.218333333174,19566.11111111095,AZ
2021-11-04 19:26:52+00:00,2530.2,4.0,308188.0,19474.4,False,,19574.499999999996,19570.961666666506,19564.99222222206,AZ
2021-11-04 19:26:53+00:00,2530.2,4.0,308188.0,19494.3,False,,19571.349999999995,19569.534999999843,19564.08222222206,AZ
2021-11-04 19:26:54+00:00,2530.2,4.0,308188.0,19507.4,False,,19569.849999999995,19568.753333333174,19563.226666666505,AZ
2021-11-04 19:26:55+00:00,2530.2,4.0,308188.0,19512.8,False,,19567.909999999996,19568.21499999984,19562.63999999984,AZ
2021-11-04 19:26:56+00:00,2530.2,4.0,308188.0,19517.7,False,,19565.159999999996,19567.43666666651,19562.37222222206,AZ
2021-11-04 19:26:57+00:00,2530.2,4.0,308188.0,19508.7,False,,19560.676666666663,19566.693333333173,19562.168888888726,AZ
2021-11-04 19:26:58+00:00,2530.2,4.0,308188.0,19504.6,False,,19556.659999999996,19566.14999999984,19561.598888888726,AZ
2021-11-04 19:26:59+00:00,2530.2,4.0,308188.0,19534.7,False,,19555.14333333333,19566.108333333174,19561.216666666503,AZ
2021-11-04 19:27:00+00:00,2530.2,4.0,308188.0,19570.2,False,,19554.649999999998,19566.308333333174,19561.489999999834,AZ
2021-11-04 19:27:01+00:00,2530.2,4.0,308188.0,19556.9,False,,19553.306666666664,19566.004999999837,19561.859999999833,AZ
2021-11-04 19:27:02+00:00,2530.2,4.0,308188.0,19546.3,False,,19551.55,19565.513333333172,19562.22777777761,AZ
2021-11-04 19:27:03+00:00,2530.2,4.0,308188.0,19527.8,False,,19548.820000000003,19564.35499999984,19562.129999999834,AZ
2021-11-04 19:27:04+00:00,2530.2,4.0,308188.0,19497.1,False,,19544.163333333334,19562.81499999984,19561.548888888727,AZ
2021-11-04 19:27:05+00:00,2530.2,4.0,308188.0,19488.0,False,,19538.95,19561.379999999837,19560.409999999836,AZ
2021-11-04 19:27:06+00:00,2530.2,4.0,308188.0,19501.9,False,,19534.35,19560.496666666506,19559.13222222206,AZ
2021-11-04 19:27:07+00:00,2530.2,4.0,308188.0,19513.9,False,,19530.440000000002,19559.999999999836,19558.137777777614,AZ
2021-11-04 19:27:08+00:00,2530.2,4.0,308188.0,19542.9,False,,19526.823333333337,19559.594999999837,19557.25444444428,AZ
2021-11-04 19:27:09+00:00,2530.2,4.0,308188.0,19552.6,False,,19524.383333333335,19558.96333333317,19556.40111111095,AZ
2021-11-04 19:27:10+00:00,2530.2,4.0,308188.0,19537.7,False,,19523.56333333333,19557.53333333317,19555.59222222206,AZ
2021-11-04 19:27:11+00:00,2530.2,4.0,308188.0,19511.2,False,,19522.079999999998,19556.153333333168,19555.016666666503,AZ
2021-11-04 19:27:12+00:00,2530.2,4.0,308188.0,19486.0,False,,19518.923333333332,19554.941666666502,19554.657777777615,AZ
2021-11-04 19:27:13+00:00,2530.2,4.0,308188.0,19534.3,False,,19516.753333333334,19554.448333333174,19554.81222222206,AZ
