,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
163,2696,,,,,,,,,,,,,,,,,,,,,2021-10-27 19:00:00+00:00,,,SOOFIE,1,,-718.4,8.0,218645.0,-718.4,False,,-723.9166666669976,-721.1999999996871,-721.5544444443076,-703.1423333301592,-703.4475000030866,-702.9980000022538,AZ,3.5263333333333398,3.685499999999988,3.9963333333333386,3.5196000000000116,3.8915333333333373,3.8915333333333373,10.766666666666667,32.75,31.18888888888889,36.66,34.47666666666667,38.64555555555555,2021-10-27 18:13:45+00:00,0.0,2011.0,10687.439999999999,True,46.25,True,TN,0.0,-13.068980852116903,-50.36617377819169,24.698082783997613,-13.980831805634676,-50.30279928666924,27.42710127132691,-12.51912476494319,-47.750980512883444,24.842880269849246,-12.42858656488082,-45.092113446196215,24.65964147705772,-11.92055628445305,-44.67294029673765,23.755452923653444,-11.56656523910332,-48.78949427632359,27.14419513592435
164,2697,,,,,,2021-10-27 19:15:00+00:00,,,,,,0,,,,1.7,214.0,,,,2021-10-27 19:15:00+00:00,,,SOOFIE,1,,-673.2,8.0,218645.0,-673.2,False,,-676.3733333336253,-683.5533333330243,-694.6455555554089,-700.7126666634684,13538.429499996926,8793.254333331088,AZ,2.0146666666666713,2.123333333333318,2.6308888888888973,3.010000000000018,2.7525500000000043,2.7525500000000043,32.86666666666667,36.68333333333333,34.422222222222224,33.32666666666667,41.251666666666665,44.45666666666666,2021-10-27 18:13:45+00:00,0.0,2011.0,13255.865,True,61.25000000000001,True,FP,0.0,-12.257504066597816,-50.07521420537987,25.738000524484153,-11.12403298702574,-47.075357870953496,25.462575547857952,-12.31065588232005,-49.61258167159081,25.39197632929954,-10.837785469753058,-46.65469718721647,26.59549467583333,244.1527916654203,204.02313128762574,285.72986933242703,158.19748421239032,118.18301299952958,198.6339296350074
165,2785,,,,,,2021-10-28 17:15:00+00:00,,,,,,229.93,,,,3.6,12.0,,,,2021-10-28 17:15:00+00:00,,,SOOFIE,1,,4965.9,8.0,218645.0,4965.9,False,,4965.899999999723,4965.900000000271,4965.900000000171,2893.4116666699106,1091.7521666635535,4092.2071111088576,AZ,4.697666666666669,4.845999999999999,4.534111111111107,4.349733333333339,4.364333333333333,4.364333333333333,37.46666666666667,38.5,41.9,43.70666666666666,40.03666666666667,41.83555555555556,2021-10-27 18:13:45+00:00,0.0,2011.0,20308.235,True,1381.25,True,TP,1.0,89.62472581614536,51.0690567688291,128.6921963012095,92.33394718174195,49.504166850668646,133.51516540227584,90.01528191048682,51.48353006597553,129.91524954796228,52.57195896257047,14.989529354983969,89.44756742052033,20.369794337872257,-14.525292967585685,58.368207227311075,72.25949502172607,31.23496357160445,110.47745038291367
166,2786,,,,,,2021-10-28 17:30:00+00:00,,,,,,0.08,,,,4.1,4.0,,,,2021-10-28 17:30:00+00:00,,,SOOFIE,1,,-686.2,8.0,218645.0,-686.2,False,,-684.3700000002749,-669.1299999997384,-660.5688888887312,-611.2443333300891,2162.510499996886,3096.9736666644076,AZ,4.395333333333327,4.7994999999999965,4.519,4.348866666666669,4.412116666666671,4.412116666666671,57.03333333333333,58.96666666666667,52.48888888888889,44.83,44.145,42.9,2021-10-27 18:13:45+00:00,0.0,2011.0,24303.945,True,1396.25,True,FP,0.0,-12.370576933611115,-49.80306755693497,24.868902927528584,-12.476021288198597,-49.43928118621325,23.964980232719697,-12.196881544354962,-48.986432680952284,23.222752907281773,-11.799690121756328,-48.26243901760428,22.833692942437693,38.254804877750544,0.10887160461409673,78.02952654613571,55.91512208687763,16.63446237276274,91.31194783862952
167,2787,,,,,,2021-10-28 17:45:00+00:00,,,,,,0,,,,4.8,10.0,,,,2021-10-28 17:45:00+00:00,,,SOOFIE,1,,-688.7,8.0,218645.0,-688.7,False,,-705.8633333336081,-701.731666666405,-699.43777777762,-697.2579999967564,-697.5205000031091,-694.7888888911205,AZ,5.064999999999989,5.1934999999999985,4.601444444444447,4.909233333333338,4.958433333333336,4.958433333333336,44.36666666666667,41.21666666666667,41.355555555555554,42.9,43.525,46.50666666666667,2021-10-27 18:13:45+00:00,0.0,2011.0,28583.9,True,1411.25,True,FP,0.0,-13.02720497098429,-50.69429786044817,24.457044898925943,-12.561658175330319,-49.93374468401737,28.668352407841645,-12.519554212940784,-53.43731122795286,23.83710107914247,-14.927447027024643,-52.13778169285219,22.42712396510312,-12.460373021317723,-47.84171059957247,24.436582924574033,-13.827461208992665,-50.5606013704849,26.419391823494195
168,2788,,,,,,2021-10-28 18:00:00+00:00,,,,,,0,,,,4.5,15.0,,,,2021-10-28 18:00:00+00:00,,,SOOFIE,1,,-722.0,8.0,218645.0,-722.0,False,,-714.5133333336082,-711.0816666664044,-705.9377777776198,-698.7136666634221,-698.546000003109,-699.0152222244568,AZ,4.93499999999999,4.468666666666669,4.367888888888887,4.378966666666664,4.549633333333327,4.549633333333327,32.03333333333333,35.86666666666667,38.577777777777776,47.54,47.61833333333333,44.88777777777778,2021-10-27 18:13:45+00:00,0.0,2011.0,32690.795000000002,True,1426.25,True,FP,0.0,-12.721669228302902,-50.20295004841284,25.054893694342958,-12.080107512666212,-47.769105211476045,25.695546723474084,-12.28599410925994,-47.072805611970594,21.509420082134817,-13.243949931654956,-50.59654860038215,26.327073776461148,-14.087964502856732,-52.57459186467388,25.158580965702914,-9.984295568759146,-46.21250293748939,28.141876696760615
169,2789,,,,,,,,,,,,,,,,,,,,,2021-10-28 18:15:00+00:00,,,SOOFIE,1,,115484.0,8.0,218645.0,115484.0,False,,115608.73333333303,115502.2833333336,115333.07777777799,114706.48000000323,112767.53999999695,105704.65666666436,AZ,5.766666666666642,5.85366666666668,5.899444444444447,5.05553333333334,4.811266666666671,4.811266666666671,37.766666666666666,41.3,44.3,47.58,47.21,46.57,2021-10-28 18:05:30+00:00,0.0,2012.0,2737.9750000000004,True,9.5,True,FN,0.0,2085.2988969145485,1966.3621648142264,2207.497661416489,2076.1125453246295,1950.8664512114792,2209.7115147321338,2077.512992373004,1955.2904259952484,2198.1677550898503,2069.704732510632,1943.9676998026553,2197.7346652932483,2034.8721426365912,1913.1117691866186,2167.10574767603,1903.7243987736276,1796.6413260487031,2023.000955031021
170,2883,,,,,,2021-10-29 17:45:00+00:00,,,,,,0,,,,5.6,4.0,,,,2021-10-29 17:45:00+00:00,,,SOOFIE,1,,-268.7,8.0,218645.0,-268.7,False,,-263.980000000313,-265.3083333331085,-261.2833333331423,-262.75166666350606,-372.6185000030122,5333.6529999979075,AZ,4.916000000000001,4.977833333333324,4.940111111111122,5.163299999999995,5.180916666666667,5.180916666666667,54.93333333333333,57.233333333333334,55.67777777777778,55.89333333333333,49.805,46.94111111111111,2021-10-28 18:05:30+00:00,0.0,2012.0,22678.165,True,1419.5,True,FP,0.0,-4.820092808607876,-42.581448356407016,33.169641431042265,-4.585252157164552,-41.32044108538628,29.960043809494618,-4.387598594640815,-37.74549544947353,33.4416028299578,-4.204806063598114,-41.1004518949084,31.39113142696315,-7.154840831939793,-45.0629675692941,29.808307952811226,95.72080475755214,57.27429554554715,133.2117442250909
171,2884,,,,,,2021-10-29 18:00:00+00:00,,,,,,0,,,,4.5,350.0,,,,2021-10-29 18:00:00+00:00,,,SOOFIE,1,,-268.6,8.0,218645.0,-268.6,False,,-257.4466666669803,-245.80833333310923,-247.00444444425344,-257.16366666350604,-261.43633333634557,-263.75266666876155,AZ,3.822333333333337,3.756666666666663,3.7113333333333465,4.70066666666666,5.113316666666663,5.113316666666663,43.666666666666664,48.03333333333333,47.24444444444445,41.79333333333334,44.735,47.88666666666666,2021-10-28 18:05:30+00:00,0.0,2012.0,27327.95,True,1434.5,True,FP,0.0,-4.303691574239961,-42.83391394945239,33.71149291858252,-4.104199984432231,-38.901657021550776,31.773446445214418,-3.8698682786505323,-42.63357481508036,31.168142293155608,-5.240550457449777,-43.795545488803484,32.662426713588026,-3.921037718309064,-41.76233348921156,34.636262364839,-3.1721917234520913,-41.614377193536704,32.29939120808447
172,2885,,,,,,2021-10-29 18:15:00+00:00,,,,,,0,,,,3.0,10.0,,,,2021-10-29 18:15:00+00:00,,,SOOFIE,1,,221680.0,8.0,218645.0,221680.0,False,,221845.2666666663,222613.16666666692,223341.20000000022,229533.40333333652,138207.6676666638,94951.29633333125,AZ,4.688000000000002,5.069999999999992,5.089333333333345,5.201733333333333,4.7605833333333285,4.7605833333333285,52.5,53.1,52.91111111111111,45.163333333333334,45.53,44.26111111111111,2021-10-29 18:09:15+00:00,0.0,2013.0,1787.325,True,5.75,True,TP,1.0,4002.6816850040705,3786.181911987978,4228.063367784108,4008.7169900149893,3788.3522359575372,4228.7897900125145,4026.1872825622822,3852.2049050583146,4265.4514706029495,4128.502152085383,3916.271930085266,4355.817339754452,2492.697245116746,2355.0715905271572,2647.271640229096,1706.8753679422155,1604.580551489461,1817.4731650938343
173,2886,,,,,,2021-10-29 18:30:00+00:00,,,,,,0,,,,4.4,342.0,,,,2021-10-29 18:30:00+00:00,,,SOOFIE,1,,286564.0,8.0,218645.0,286564.0,False,,286514.29999999964,286863.4333333336,287070.63333333354,285548.68666666985,282192.87833333056,270439.17888888664,AZ,6.114666666666662,5.314333333333328,5.218666666666684,5.225633333333326,5.062716666666662,5.062716666666662,42.86666666666667,43.55,44.7,48.83,50.2,51.24777777777778,2021-10-29 18:09:15+00:00,0.0,2013.0,6300.549999999999,True,20.75,True,TP,1.0,5171.564160721463,4887.868134574028,5455.6307783211805,5170.874546615073,4915.557518265074,5451.7705934462365,5174.079364886973,4918.372150341915,5444.849781518628,5141.943232162153,4855.971265261448,5441.245908921088,5094.565259087694,4842.120145362346,5392.081732341207,4879.61369971712,4655.006028295659,5166.154722007132
174,2887,,,,,,2021-10-29 18:45:00+00:00,,,,,,0,,,,3.7,2.0,,,,2021-10-29 18:45:00+00:00,,,SOOFIE,1,,-253.4,8.0,218645.0,-253.4,False,,-266.91333333364537,-261.5566666663623,-253.53222222210616,-255.114999996834,269.8538333307649,6211.477888886887,AZ,4.998666666666663,4.521333333333325,4.3911111111111225,4.7744999999999935,4.713983333333326,4.713983333333326,41.53333333333333,47.61666666666667,44.644444444444446,34.32333333333333,38.42,39.18,2021-10-29 18:09:15+00:00,0.0,2013.0,10766.035,True,35.75,True,FP,0.0,-4.855880180629158,-42.953116066417124,32.880935875041345,-6.276533785888802,-43.93075404824724,26.631908483298215,-4.007069837504666,-42.02638483586443,30.25176252959652,-5.756371234260115,-42.04536839411681,29.238168399113675,5.006817085810437,-33.278113816410126,43.80040736946616,112.86801436813481,72.0550906376503,149.65178690496964
175,2888,,,,,,,,,,,,,,,,,,,,,2021-10-29 19:00:00+00:00,,,SOOFIE,1,,-272.6,8.0,218645.0,-272.6,False,,-275.34000000031267,-273.5949999996952,-266.5266666665505,-270.8789999968333,-267.9888333359014,-268.1252222242277,AZ,5.042666666666668,4.87766666666666,4.904555555555569,4.878833333333328,4.871400000000004,4.871400000000004,39.46666666666667,40.63333333333333,44.422222222222224,46.64,42.62,43.09111111111111,2021-10-29 18:09:15+00:00,0.0,2013.0,15251.115000000002,True,50.75,True,TN,0.0,-5.071151149230984,-43.468544131055424,32.55538214355498,-5.44958274597789,-39.38273397012594,31.8808212325091,-4.489089778496774,-41.20824550306128,32.352250308538345,-6.296848133359899,-45.641215499988604,30.222114661969062,-4.770308995573508,-38.391440244314,29.75212194616199,-4.681683549893822,-48.341355421065906,33.40448645566533
176,2889,,,,,,2021-10-29 19:15:00+00:00,,,,,,0,,,,3.0,15.0,,,,2021-10-29 19:15:00+00:00,,,SOOFIE,1,,-270.8,8.0,218645.0,-270.8,False,,-269.5033333336456,-261.2299999996954,-265.1266666665506,-262.2496666635007,-266.8351666692347,-266.70633333533885,AZ,5.273000000000006,4.824333333333342,4.769555555555576,4.646133333333331,4.875916666666651,4.875916666666651,53.166666666666664,49.75,44.15555555555556,32.74666666666667,33.028333333333336,36.675555555555555,2021-10-29 18:09:15+00:00,0.0,2013.0,19579.375,True,65.75000000000001,True,FP,0.0,-5.028493143904653,-43.0963517576263,32.293343492094145,-4.778423440280974,-41.084520590941025,32.588563902232735,-4.52636071726256,-40.19203673465421,32.928524029841626,-4.9590059348633595,-38.85034847608782,33.26957055291414,-4.7459433759303815,-42.154996079931635,31.002169455408925,-6.065690605652606,-41.19256344867688,31.315763202755065
177,2890,,,,,,2021-10-29 19:30:00+00:00,,,,,,0,,,,3.5,16.0,,,,2021-10-29 19:30:00+00:00,,,SOOFIE,1,,-281.2,8.0,218645.0,-281.2,False,,-264.1033333336466,-264.0233333330292,-264.30888888877286,-270.83466666350006,-270.52616666923484,-268.57788889089466,AZ,5.010999999999999,5.08233333333334,5.056111111111135,5.246633333333325,5.034249999999989,5.034249999999989,12.633333333333333,18.75,21.988888888888887,25.453333333333333,32.21,36.00555555555555,2021-10-29 18:09:15+00:00,0.0,2013.0,23862.335,True,80.75,True,FP,0.0,-4.657257048897268,-41.8641226084525,32.94051047852317,-4.614790481963292,-38.641244316082506,31.114071357742397,-5.629414493217347,-44.14945255753871,33.25673296200671,-3.60098108034223,-41.00065484075249,35.77615197119812,-4.491872931846107,-38.8270742822055,29.74699158312098,-4.008661479280126,-39.51582078923263,32.55387862551932
178,3269,,,,,,,,,,,,,,,,,,,,,2021-11-02 18:15:00+00:00,,,SOOFIE,1,,56271.4,4.0,218645.0,56271.4,False,,56055.95666666634,41235.50333333363,27560.772222222335,8105.584333336497,3916.983666664097,2521.390888886883,AZ,0.7696666666666676,0.6061666666666662,0.5564444444444443,0.5934333333333335,0.8095833333333335,0.8095833333333335,195.1,197.26666666666668,198.7,211.89666666666668,233.065,252.26555555555555,2021-11-02 18:14:40+00:00,0.0,2014.0,15.795000000000002,False,0.3333333333333333,False,NE,-1.0,1011.6283228346337,957.0491193815194,1068.6782589382137,743.4183510478458,704.9620961563685,789.8334474252013,496.06881895632694,465.6071834678277,526.5434389572208,146.26990283947572,131.71045941050764,160.24490331814425,70.72483838056802,59.30941836498177,81.5414413433921,45.48566811687678,35.71995422476097,56.01938330368607
179,3270,,,,,,,,,,,,,,,,,,,,,2021-11-02 18:30:00+00:00,,,SOOFIE,1,,62105.7,4.0,218645.0,62105.7,False,,61936.483333333024,61754.223333333655,61647.784444444515,61843.51633333638,58244.03783333093,57303.88555555359,AZ,0.9243333333333364,1.1759999999999973,1.1615555555555552,1.0939333333333356,0.9690833333333382,0.9690833333333382,297.0,317.03333333333336,314.1,299.4766666666667,290.985,274.9288888888889,2021-11-02 18:14:40+00:00,0.0,2014.0,898.355,True,15.333333333333336,True,FN,0.0,1117.4042392559686,1056.6808695649277,1179.8925305735804,1111.9179895843156,1047.3132435341968,1173.3922854283742,1111.6185600526785,1052.3884497686581,1178.0646271433443,1111.899274510704,1054.111255715717,1182.0244230597623,1046.2989469572608,985.4842340907423,1106.9527752971612,1034.1200864456985,977.0227375889422,1094.0330769062307
180,3271,,,,,,,,,,,,,,,,,,,,,2021-11-02 18:45:00+00:00,,,SOOFIE,1,,,4.0,218645.0,,False,,,,,,,,AZ,2.4440000000000035,1.7928333333333326,1.5163333333333324,0.9649000000000023,1.0841333333333367,1.0841333333333367,266.96666666666664,276.06666666666666,274.0444444444444,192.08666666666667,247.27333333333334,239.95222222222222,2021-11-02 18:14:40+00:00,0.0,2014.0,1676.605,True,30.333333333333332,True,TP,1.0,,,,,,,,,,,,,,,,,,
181,3360,,,,,,2021-11-03 17:00:00+00:00,,,,,,0,,,,1.7,355.0,,,,2021-11-03 17:00:00+00:00,,,SOOFIE,1,,-16.8,2.0,218645.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,AZ,1.7350000000000003,1.8440000000000007,1.8362222222222226,2.0045000000000006,2.3131666666666653,2.3131666666666653,38.43333333333333,30.216666666666665,29.355555555555554,31.663333333333334,33.14666666666667,36.333333333333336,2021-11-02 18:14:40+00:00,0.0,2014.0,0.0,False,1365.3333333333333,False,NE,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,3361,,,,,,2021-11-03 17:15:00+00:00,,,,,,381.14,,,,3.9,23.0,,,,2021-11-03 17:15:00+00:00,,,SOOFIE,1,,6316.6,2.0,218645.0,6316.6,False,,6327.436666666664,6318.586666666669,6317.227777777788,6333.590333333327,4716.467499999998,3138.7115555555515,AZ,3.702333333333331,3.573,3.4016666666666646,2.9348000000000076,2.7705166666666647,2.7705166666666647,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:07:48+00:00,0.0,2015.0,1328.4299999999998,True,7.2,True,TP,1.0,114.19277848747063,107.35842741398962,121.24395370398668,113.73103849182543,107.1650269661556,120.89075414958023,113.81871627278349,107.73613729533824,120.64687869490061,114.3724710764354,108.00139534742806,121.32465127316888,84.78286900788999,79.07205979189342,90.5657349929451,56.50497928633064,52.82841304587819,61.1191055546076
183,3362,,,,,,2021-11-03 17:30:00+00:00,,,,,,315.17,,,,3.8,24.0,,,,2021-11-03 17:30:00+00:00,,,SOOFIE,1,,2640.0,2.0,218645.0,2640.0,False,,3342.096666666662,3690.903333333334,3918.3288888888965,5515.233999999994,5947.084666666669,6077.756999999992,AZ,3.702333333333331,3.573,3.4016666666666646,2.9348000000000076,2.7705166666666647,2.7705166666666647,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:07:48+00:00,0.0,2015.0,4712.429999999999,True,22.2,False,NS,0.0,60.296851351774706,56.006653436141264,64.71807844349335,66.29552700734027,61.42480729097839,70.9565289160677,70.52204163474907,65.47835036100176,75.75354927701514,99.23656025390287,92.67637247866463,105.58712181820573,106.96528691086691,100.34181653170191,113.78438898056288,109.71697691534439,103.74733180130006,116.09922012216907
184,3363,,,,,,2021-11-03 17:45:00+00:00,,,,,,148.12,,,,3.8,14.0,,,,2021-11-03 17:45:00+00:00,,,SOOFIE,1,,11154.2,4.0,308188.0,11154.2,False,,11194.923333333318,11210.16166666665,11224.024444444445,11191.425333333327,7519.34216666673,6737.821777777649,AZ,3.702333333333331,3.573,3.4016666666666646,2.9348000000000076,2.7705166666666647,2.7705166666666647,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:07:48+00:00,0.0,2015.0,8096.4299999999985,True,37.2,True,TP,1.0,201.94603343607238,187.9256919418316,215.74640012065774,202.28458718433737,188.7372887525816,216.39095070266842,202.2202869247045,189.58954386466831,216.56099050491105,201.54675998544099,188.43153147890743,215.93771636313357,135.37591608215496,125.04357399279442,148.02399940102617,121.15825369228237,110.95144204963782,132.37007840462874
185,3364,,,,,,2021-11-03 18:00:00+00:00,,,,,,213.46,,,,3.0,20.0,,,,2021-11-03 18:00:00+00:00,,,SOOFIE,1,,11100.2,4.0,308188.0,11100.2,False,,11096.036666666649,11100.079999999984,11094.704444444445,11120.082333333325,11158.073500000171,11189.667111111125,AZ,2.928,3.0745000000000013,3.014444444444441,3.015733333333337,3.145716666666659,3.145716666666659,21.733333333333334,18.283333333333335,20.933333333333334,33.69,33.42166666666667,35.11888888888889,2021-11-03 17:07:48+00:00,0.0,2015.0,11053.71,True,52.2,True,TP,1.0,200.25635367255578,186.1905035347738,214.2917241063205,199.6439825239208,185.92414398790055,213.1977817540935,199.64514722249277,185.2568573750571,214.58990236022078,200.81629050092423,187.07476422910605,214.02605751319294,200.69363089259429,187.17573257744604,214.36700872108554,201.711540599112,189.00562292401054,216.70157174426214
186,3365,,,,,,,,,,,,,,,,,,,,,2021-11-03 18:15:00+00:00,,,SOOFIE,1,,78512.8,4.0,308188.0,78512.8,False,,78719.6533333333,78901.97666666661,79106.37777777774,55326.309000000016,33173.01300000019,25812.73433333336,AZ,3.3000000000000003,3.2061666666666677,3.0828888888888857,2.8824333333333354,3.041,3.041,43.63333333333333,44.0,45.06666666666667,46.04666666666667,46.605,44.49777777777778,2021-11-03 18:12:18+00:00,0.0,2016.0,450.6699999999999,True,2.7,True,FN,0.0,1420.527779245724,1343.1137149378965,1500.7958695032532,1422.814476134859,1347.0050174955063,1499.2785051063447,1424.419686228266,1350.2618921539615,1497.2431180396698,994.790610486956,944.0040849646152,1045.2116260335783,597.4825002043639,565.2228435852268,634.2044184332353,464.49868755684,439.4950469044978,491.3463887417559
187,3366,,,,,,,,,,,,,,,,,,,,,2021-11-03 18:30:00+00:00,,,SOOFIE,1,,76282.9,4.0,308188.0,76282.9,False,,76310.83333333333,76342.17333333335,76375.65444444444,76549.14933333336,76788.65133333358,77211.35544444449,AZ,5.013666666666669,4.811333333333334,4.7847777777777765,4.472966666666673,4.080383333333329,4.080383333333329,59.4,59.766666666666666,56.833333333333336,53.18,46.525,44.49,2021-11-03 18:12:18+00:00,0.0,2016.0,3943.17,True,17.7,True,FN,0.0,1377.535061549639,1302.279427957992,1454.4700621622362,1377.2775611806749,1312.3556599629537,1443.6718314623317,1373.7675758710047,1302.3043030741114,1452.8022012554425,1378.766180315439,1306.355334729585,1460.7799690702204,1382.974744079518,1309.5134400925197,1464.6780614784202,1390.0971368006592,1311.356711506727,1467.67477662322
188,3367,,,,,,2021-11-03 18:45:00+00:00,,,,,,205.83,,,,2.6,8.0,,,,2021-11-03 18:45:00+00:00,,,SOOFIE,1,,21578.7,4.0,308188.0,21578.7,False,,21561.029999999995,21521.79499999994,21508.815555555535,21462.57233333328,19223.339833333583,25979.571111111058,AZ,4.922666666666667,5.379833333333332,5.057555555555556,4.604133333333334,4.426016666666666,4.426016666666666,46.93333333333333,45.63333333333333,43.455555555555556,45.61333333333334,46.76,50.34444444444444,2021-11-03 18:12:18+00:00,0.0,2016.0,7745.290000000001,True,32.7,True,TP,1.0,389.0587944654514,366.04710414879503,412.45608416519553,387.1904227309651,364.3217491051402,410.80858460427623,387.21754481910125,364.8442031950275,409.8566303655738,386.32990952913923,362.9754586137756,409.52285611809623,346.9957420767869,325.8728272056521,368.59872542423125,467.42950553191463,441.36960135286455,493.4702481089216
189,3368,,,,,,2021-11-03 19:00:00+00:00,,,,,,323.61,,,,2.0,27.0,,,,2021-11-03 19:00:00+00:00,,,SOOFIE,1,,21012.2,4.0,308188.0,21012.2,False,,21085.47000000001,21264.926666666597,21297.28888888885,21407.545999999973,21592.62233333357,21642.76511111091,AZ,3.601333333333331,3.7205000000000124,3.91388888888889,4.47080000000001,4.492349999999996,4.492349999999996,43.63333333333333,46.083333333333336,44.01111111111111,43.526666666666664,44.458333333333336,43.97222222222222,2021-11-03 18:12:18+00:00,0.0,2016.0,11752.619999999999,True,47.7,True,TP,1.0,380.368322460171,357.7772615104703,402.98308030177554,383.22608526439916,361.6025305483165,407.49603227227635,383.0714536174457,360.8547392015131,407.69816884305624,385.72146908079833,364.4231663187132,408.34223202982594,387.9782154005064,366.0357721355509,412.8642057705848,389.4832087186604,366.3574540099081,415.7998562923967
190,3369,,,,,,2021-11-03 19:15:00+00:00,,,,,,229.71,,,,1.7,34.0,,,,2021-11-03 19:15:00+00:00,,,SOOFIE,1,,29051.5,4.0,308188.0,29051.5,False,,29031.629999999997,29052.89833333327,29075.82222222218,29117.615000000013,29256.061500000276,27577.249222221984,AZ,4.157999999999995,3.671166666666681,3.6601111111111093,4.183766666666673,4.063699999999997,4.063699999999997,35.93333333333333,40.833333333333336,43.388888888888886,47.95666666666666,49.955,46.90777777777778,2021-11-03 18:12:18+00:00,0.0,2016.0,15391.805,True,62.70000000000001,True,TP,1.0,523.9477394061984,494.11262876270484,554.2366384794115,522.3839385710447,493.7461471030173,555.5300707630038,524.0141783265985,492.10377513082426,553.5782411931729,523.6311536286593,491.65676285260787,557.0002282612293,525.977656191621,496.36601748132125,557.4973997546065,496.75757270578765,466.9728606199392,528.9124394078808
191,3370,,,,,,,,,,,,,,,,,,,,,2021-11-03 19:30:00+00:00,,,SOOFIE,1,,17777.0,4.0,308188.0,17777.0,False,,17709.89333333335,17708.95166666657,17720.384444444364,17680.896333333443,17606.492166666998,21186.723777777624,AZ,5.067666666666657,5.2981666666666785,5.178555555555552,4.276900000000015,4.076549999999994,4.076549999999994,47.0,54.583333333333336,58.58888888888889,59.516666666666666,53.32,47.24444444444445,2021-11-03 18:12:18+00:00,0.0,2016.0,19014.025,True,77.7,True,FN,0.0,319.698308764052,300.1749029011755,339.28431753976025,318.9299298752983,298.5291606103318,339.6660920608613,319.54191578750255,298.6561382706487,339.56095531574704,318.94729021496187,299.4919573410267,339.4743643176031,316.7790181923621,298.1979754465267,337.24488670005064,381.4034932013389,358.8027758976808,403.73176563051493
192,3371,,,,,,2021-11-03 19:45:00+00:00,,,,,,67.1,,,,3.5,23.0,,,,2021-11-03 19:45:00+00:00,,,SOOFIE,1,,17791.9,4.0,308188.0,17791.9,False,,17819.303333333337,17828.113333333273,17816.57555555549,17593.96300000012,17405.254666666977,17521.232555555383,AZ,3.711333333333322,3.5481666666666865,3.354555555555557,3.6405666666666714,3.6922666666666593,3.6922666666666593,42.46666666666667,39.85,38.77777777777778,39.81666666666667,50.385,49.41111111111111,2021-11-03 18:12:18+00:00,0.0,2016.0,22439.354999999996,True,92.7,True,TP,1.0,321.51084619429463,301.61794031135946,341.7822809207043,321.3436661459946,302.60944879604176,342.42272708876555,320.865891032786,303.247659583843,341.712546389915,316.89612256975494,297.8925417093799,338.4570894242529,313.4653962469803,293.7578766302812,333.9942614609779,315.73040214304837,296.49985293772465,335.185937351686
