,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,UncertaintyTypeManual,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,Satellite,Team,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
76,1712,,38,1,1,,2021-11-01 18:35:00+00:00,,,,Methane,0,0,0,0,0,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,2,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1722,,48,,,,2021-11-01 18:35:00+00:00,,,,Methane,FR,FR,FR,FR,FR,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,2,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1641,,15,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,111.35,1191,,,458,UT 1 sigma,3.024,-87.8,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,1,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1379.656552,1302.505055,1457.973459,1381.08131,1309.907992,1467.565793,1380.94375,1307.199594,1463.153303,1387.491207,1311.049388,1468.808844,1397.416644,1326.510085,1474.077976
71,1650,,24,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,330,2823,5657,1016,1-sigma confidence interval,+/- 1 sigma,2.5,353,189,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,1,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1379.278145,1307.296832,1459.453765,1381.667536,1307.254662,1448.784059,1378.332249,1308.931647,1457.324937,1388.069662,1309.368363,1472.131106,1399.715919,1326.096638,1476.248811
72,1664,,38,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,115,1300,1878,722,+/- 1 sigma,+/- 1 sigma,2.595344,3.860544,UnknownSentinel2Direction,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,1,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1379.749619,1305.462065,1462.522336,1381.521123,1304.770523,1459.235297,1383.419582,1307.573101,1461.105002,1384.947367,1307.601843,1457.370941,1398.281056,1324.419033,1481.934983
73,1674,,48,,,,2021-11-03 18:25:01+00:00,,,,Methane,0,0,0,0,0,,0,0,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,1,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1380.684718,1309.743933,1460.033557,1377.357927,1305.675925,1460.405692,1378.449977,1306.423843,1459.611354,1386.928061,1309.453693,1461.003119,1397.869366,1320.709475,1480.365279
74,1689,,15,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,111.35,1344,18:25:01.184114Z,25.45,539,UT 1 sigma,3.59,,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,2,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1378.72086,1300.533217,1448.386601,1380.134219,1303.61125,1464.394343,1381.804894,1307.607259,1464.960108,1390.296419,1315.301116,1465.257982,1395.957261,1321.099041,1477.223437
75,1698,,24,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,330,3199,4899,1498,1-sigma confidence interval,+/- 1 sigma,2.96,36.9,189,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,2,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1381.86606,1304.02516,1457.968406,1380.102597,1310.80858,1450.259307,1380.492149,1308.329691,1463.340061,1386.649493,1309.062061,1467.636226,1393.561231,1321.099059,1466.158047
76,1712,,38,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,,1787,2333,1241,+/- 1 sigma,+/- 1 sigma,3.798211,,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,2,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1379.794803,1297.021515,1465.898641,1381.713846,1310.746353,1462.074447,1382.214921,1302.789927,1466.890949,1386.410157,1305.17333,1473.576332,1393.132069,1315.149488,1471.249308
77,1722,,48,,,,2021-11-03 18:25:01+00:00,,,,Methane,0,0,0,0,0,,0,0,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,2,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,AZ,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1378.894072,1308.426812,1463.865093,1380.047735,1311.345139,1451.070159,1380.084559,1304.771179,1455.639438,1385.644311,1308.294359,1463.309146,1397.069664,1325.65982,1465.376285
78,1642,,16,,,,2021-10-23 18:40:53+00:00,,,,Methane,277,4069,,,1515,UT 1 sigma,3.771272995,47.0416,,,,2021-10-23 18:40:53+00:00,,WV3/UPV,WV3,UPV,1,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,AZ,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3936.981295,3726.686751,4142.842766,3941.637894,3723.827636,4179.63611,3931.614914,3726.199239,4137.565106,3949.260141,3740.175719,4182.260595,4011.94152,3787.227606,4223.21037
79,1656,,30,1,1,,2021-10-23 18:40:53+00:00,,,,Methane,318,1282,2758,522,1-sigma confidence interval,+/- 1 sigma,2.9,207,190,,,2021-10-23 18:40:53+00:00,,WV3/Kayrros,WV3,Kayrros,1,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,AZ,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3940.717428,3735.507245,4178.346527,3933.834764,3737.628121,4149.399309,3928.663644,3717.848466,4149.224123,3952.320225,3736.537611,4186.706197,4020.222109,3795.505403,4260.806693
80,1690,,16,,,,2021-10-23 18:40:53+00:00,,,,Methane,277,4790,,,1876,UT 1 sigma,4.673416667,,,,,2021-10-23 18:40:53+00:00,,WV3/UPV,WV3,UPV,2,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,AZ,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3928.787584,3723.727177,4141.972394,3933.178559,3726.53334,4165.624399,3934.656868,3731.317559,4151.619608,3956.175399,3744.637865,4196.119853,4009.995765,3791.94786,4244.526105
81,1704,,30,1,1,,2021-10-23 18:40:53+00:00,,,,Methane,318,1578,2053,1236,1-sigma confidence interval,+/- 1 sigma,4.31,207,190,,,2021-10-23 18:40:53+00:00,,WV3/Kayrros,WV3,Kayrros,2,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,AZ,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3936.06618,3739.432312,4136.343436,3927.568448,3720.491895,4143.907718,3936.989812,3724.408052,4173.404873,3945.599103,3735.216354,4143.834662,4019.266465,3798.308158,4250.776142
