,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
399,691,351.0,122,1.0,1.0,,2021-08-03 18:11:53+00:00,,,,Methane,149.2179614,113.575659,140.65874509999998,86.49257292,,1.475,,,1.0,,2021-08-03 18:11:32+00:00,Sonic,CarbonMapper,2,,8113.4,2.0,162928.0,8113.4,False,,8105.029999999699,8097.026666667237,8105.707777777499,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,649.815,True,True,TP,1.0,130.97772696629627,115.43562344050537,146.81380752917514,130.77869575669595,115.18476287512583,146.36674137483757,130.95661551996278,115.47560219847122,146.9692326024503
400,860,520.0,F122,1.0,1.0,,2021-08-03 18:11:53+00:00,,,,Methane,151.8189711,83.58107492,97.67217244,69.48997740000001,,1.475,,,1.0,,2021-08-03 18:11:32+00:00,Sonic,CarbonMapper,3,,8113.4,2.0,162928.0,8113.4,False,,8105.029999999699,8097.026666667237,8105.707777777499,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,649.815,True,True,TP,1.0,131.14315062264433,115.62461174738976,147.19355043165896,130.95521268512928,115.34770149981303,146.75060663388808,131.16617040353253,115.4950305502905,147.17886529955126
401,511,171.0,140.0,1.0,1.0,,2021-08-03 18:13:54+00:00,,,,Methane,147.122398,99.38972215,150.6046168,48.17482752,,1.297634476,,,1.0,,2021-08-03 18:13:33+00:00,NASA-GEOS,CarbonMapper,1,,8037.2,2.0,162928.0,8037.2,False,,8036.406666666357,8044.0933333339,8051.135555555317,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,882.275,True,True,TP,1.0,129.90751767302532,114.6329745736876,145.3660578468491,130.01196428086172,114.5371306448252,145.9177348420401,130.1910209703126,114.99475267371037,145.63198154780991
402,692,352.0,123,1.0,1.0,,2021-08-03 18:13:54+00:00,,,,Methane,147.122398,161.33039409999998,208.56786730000002,114.09292090000001,,2.1063333330000003,,,1.0,,2021-08-03 18:13:33+00:00,Sonic,CarbonMapper,2,,8037.2,2.0,162928.0,8037.2,False,,8036.406666666357,8044.0933333339,8051.135555555317,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,882.275,True,True,TP,1.0,129.94099340682504,114.53324713031577,145.93861609763715,130.09666975835896,114.72279561154546,145.93620565092525,130.04562031811247,114.50144783713236,145.69271385441246
403,861,521.0,F123,1.0,1.0,,2021-08-03 18:13:54+00:00,,,,Methane,185.53975319999998,174.29378,213.954769,134.6327911,,2.1063333330000003,,,1.0,,2021-08-03 18:13:33+00:00,Sonic,CarbonMapper,3,,8037.2,2.0,162928.0,8037.2,False,,8036.406666666357,8044.0933333339,8051.135555555317,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,882.275,True,True,TP,1.0,129.9026822501909,114.48922434997114,145.8617243290568,129.91916777536883,114.66607412947718,145.9482342600044,130.25068725742236,114.80800405473556,146.2953009696221
404,512,172.0,141.0,1.0,1.0,,2021-08-03 18:15:46+00:00,,,,Methane,80.77747211,117.00631200000001,179.65893,54.35369397,,1.401614614,,,1.0,,2021-08-03 18:15:26+00:00,NASA-GEOS,CarbonMapper,1,,8015.4,2.0,162928.0,8015.4,False,,8004.953333333027,8006.828333333898,8013.447777777502,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,1145.44,True,True,TP,1.0,129.37301746019963,114.10167761858976,145.47843005808994,129.32683773054632,114.09497565964364,145.11791919381758,129.49374068429492,113.81126978307175,145.23386943787094
405,693,353.0,124,1.0,1.0,,2021-08-03 18:15:46+00:00,,,,Methane,80.77747211,300.55460980000004,385.9454732,215.1637464,,3.600333333,,,1.0,,2021-08-03 18:15:26+00:00,Sonic,CarbonMapper,2,,8015.4,2.0,162928.0,8015.4,False,,8004.953333333027,8006.828333333898,8013.447777777502,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,1145.44,True,True,TP,1.0,129.421719485914,113.90097863902552,144.85692429300013,129.4313676936197,113.90106949953956,144.9308715453288,129.57555320751982,114.09159582268855,145.0621237342143
406,862,522.0,F124,1.0,1.0,,2021-08-03 18:15:46+00:00,,,,Methane,80.77747211,293.8782787,327.56984460000007,260.1867128,,3.600333333,,,1.0,,2021-08-03 18:15:26+00:00,Sonic,CarbonMapper,3,,8015.4,2.0,162928.0,8015.4,False,,8004.953333333027,8006.828333333898,8013.447777777502,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,1145.44,True,True,TP,1.0,129.4716223997053,114.23465900907388,145.04363015285375,129.39552447318175,114.00403072587274,145.2020714926483,129.71129946047765,114.56145442113615,145.54480855805298
407,513,173.0,142.0,1.0,1.0,,2021-08-03 18:17:40+00:00,,,,Methane,148.0067566,143.8094996,218.1155676,69.50343161,,1.297634476,,,1.0,,2021-08-03 18:17:22+00:00,NASA-GEOS,CarbonMapper,1,,7940.9,2.0,162928.0,7940.9,False,,7913.746666666366,7924.351666667233,7939.7866666663995,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,1495.155,True,True,TP,1.0,127.97333834427474,112.42807801566107,143.66804139385613,128.07247426872797,112.83044402451637,143.61861575200564,128.4060359477393,112.718816021998,143.91192764904252
408,694,354.0,125,1.0,1.0,,2021-08-03 18:17:40+00:00,,,,Methane,148.0067566,389.8800675,490.1973556,289.5627795,,3.5180000000000002,,,1.0,,2021-08-03 18:17:22+00:00,Sonic,CarbonMapper,2,,7940.9,2.0,162928.0,7940.9,False,,7913.746666666366,7924.351666667233,7939.7866666663995,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,1495.155,True,True,TP,1.0,127.96106782124056,112.4636273189661,143.78276713119303,128.22828723366771,112.60669820669028,144.13094841674302,128.27107069077854,112.89017205294174,144.13563601812828
409,863,523.0,F125,1.0,1.0,,2021-08-03 18:17:40+00:00,,,,Methane,199.92248500000002,454.7956926,534.6174447999999,374.97394039999995,,3.5180000000000002,,,1.0,,2021-08-03 18:17:22+00:00,Sonic,CarbonMapper,3,,7940.9,2.0,162928.0,7940.9,False,,7913.746666666366,7924.351666667233,7939.7866666663995,TX,2021-08-03 18:03:55+00:00,2021-08-03 18:18:15+00:00,2031.0,1495.155,True,True,TP,1.0,128.0640871069852,112.79580814043241,144.0057105449145,127.99971485047914,113.04466226450985,143.8735486566967,128.35822424321285,113.23451512499474,143.93563084233674
410,514,174.0,143.0,1.0,1.0,,2021-08-03 18:19:52+00:00,,,,Methane,34.98571137,39.81960641,59.68177007,19.95744275,,1.401614614,,,1.0,,2021-08-03 18:19:31+00:00,NASA-GEOS,CarbonMapper,1,,3947.5,2.0,162928.0,3947.5,False,,4022.739999999697,3384.976666667236,3647.1399999997348,TX,2021-08-03 18:18:15+00:00,2021-08-03 18:21:05+00:00,2032.0,258.72,True,False,NS,0.0,64.96222157302772,50.96458702626713,78.89433362210049,54.89803510367988,40.918396279067295,68.8167067367728,58.940717690870876,44.98837219387018,72.74637563711487
411,695,355.0,126,1.0,1.0,,2021-08-03 18:19:52+00:00,,,,Methane,34.98571137,107.739471,129.0208208,86.45812113,,3.792333333,,,1.0,,2021-08-03 18:19:31+00:00,Sonic,CarbonMapper,2,,3947.5,2.0,162928.0,3947.5,False,,4022.739999999697,3384.976666667236,3647.1399999997348,TX,2021-08-03 18:18:15+00:00,2021-08-03 18:21:05+00:00,2032.0,258.72,True,False,NS,0.0,65.0051508997746,50.908734345212814,79.3364716639718,54.83828094264455,41.07346444569326,68.62376615631705,58.89138006944952,44.60915056457099,72.69173152471694
412,864,524.0,F126,1.0,1.0,,2021-08-03 18:19:52+00:00,,,,Methane,34.98571137,88.27332165,96.81216536,79.73447794,,3.792333333,,,1.0,,2021-08-03 18:19:31+00:00,Sonic,CarbonMapper,3,,3947.5,2.0,162928.0,3947.5,False,,4022.739999999697,3384.976666667236,3647.1399999997348,TX,2021-08-03 18:18:15+00:00,2021-08-03 18:21:05+00:00,2032.0,258.72,True,False,NS,0.0,65.01204737185316,51.038206412926804,79.15123098653729,54.80473835517917,40.92438028505789,68.61451985769789,59.054040941540734,45.13328102082882,73.1541327344394
413,515,175.0,144.0,1.0,1.0,,2021-08-03 18:21:56+00:00,,,,Methane,80.77747211,34.71305239,51.45962328,17.9664815,,1.401614614,,,1.0,,2021-08-03 18:21:42+00:00,NASA-GEOS,CarbonMapper,1,,3721.4,2.0,162928.0,3721.4,False,,3762.776666666364,3773.2483333339155,3792.923333333068,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,130.965,False,True,NE,-1.0,60.82426859726,46.81125833432553,74.89705674884719,60.97808831560407,47.4063295571477,74.9167605269577,61.357276223410715,47.26316940472528,75.51523908991965
414,696,356.0,127,1.0,1.0,,2021-08-03 18:21:56+00:00,,,,Methane,80.77747211,85.75804259,99.41077785,72.10530732,,3.4626666669999997,,,1.0,,2021-08-03 18:21:42+00:00,Sonic,CarbonMapper,2,,3721.4,2.0,162928.0,3721.4,False,,3762.776666666364,3773.2483333339155,3792.923333333068,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,130.965,False,True,NE,-1.0,60.935900121682614,46.963827712784045,75.2187708828343,61.071890543142636,47.08999452493945,75.02641130559185,61.271228468609415,47.1063353172929,75.92040093615186
415,865,525.0,F127,1.0,1.0,,2021-08-03 18:21:56+00:00,,,,Methane,80.77747211,63.69861655,70.60427264,56.79296046,,3.4626666669999997,,,1.0,,2021-08-03 18:21:42+00:00,Sonic,CarbonMapper,3,,3721.4,2.0,162928.0,3721.4,False,,3762.776666666364,3773.2483333339155,3792.923333333068,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,130.965,False,True,NE,-1.0,60.87865034627628,46.81986544255519,74.7211638011087,60.987087381289655,47.01295663395566,74.8453935379802,61.2435138747287,47.30600442794651,75.23839296879137
416,516,176.0,145.0,1.0,1.0,,2021-08-03 18:24:16+00:00,,,,Methane,68.47627326,,#VALUE!,#VALUE!,,1.401614614,,,0.0,,2021-08-03 18:23:59+00:00,NASA-GEOS,CarbonMapper,1,,3650.1,2.0,162928.0,3650.1,False,,3664.066666666366,3685.416666667245,3699.9955555552838,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,444.425,True,True,ER,-1.0,59.34790734791916,45.35576252140437,73.37753344998336,59.66091817951582,45.84571843214093,73.86093974249641,59.74943562987524,45.6582452315005,73.98772624216733
417,517,177.0,146.0,1.0,1.0,,2021-08-03 18:26:40+00:00,,,,Methane,96.18731725,,#VALUE!,#VALUE!,,1.401614614,,,0.0,,2021-08-03 18:26:25+00:00,NASA-GEOS,CarbonMapper,1,,3576.5,2.0,162928.0,3576.5,False,,3579.5333333330277,3590.1666666672418,3600.288888888621,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,751.405,True,True,ER,-1.0,57.787987806634014,43.79777334533114,71.99981307273602,58.121381642471256,44.131077448943095,72.06506905353179,58.1736655604981,44.345630795563736,72.20664814729315
418,518,178.0,147.0,1.0,1.0,,2021-08-03 18:28:48+00:00,,,,Methane,42.42640687,137.1867442,203.2190959,71.15439248,,1.401614614,,,1.0,,2021-08-03 18:28:30+00:00,NASA-GEOS,CarbonMapper,1,,3563.1,2.0,162928.0,3563.1,False,,3546.8833333330313,3547.5416666672345,3547.9611111108356,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,905.9550000000002,True,True,TP,1.0,57.46817440226988,43.459612701300465,71.55199509206167,57.2156347921961,43.18687282061345,71.09913035735337,57.350540792100176,43.51320740359467,71.48156497808083
419,697,357.0,128,1.0,1.0,,2021-08-03 18:28:48+00:00,,,,Methane,42.42640687,99.11743316,126.59890990000001,71.63595644,,1.012666667,,,1.0,,2021-08-03 18:28:30+00:00,Sonic,CarbonMapper,2,,3563.1,2.0,162928.0,3563.1,False,,3546.8833333330313,3547.5416666672345,3547.9611111108356,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,905.9550000000002,True,True,TP,1.0,57.200138608635825,43.205857758747136,71.10623889783287,57.45392067616572,43.510913390509685,71.33265298370974,57.34846925685257,43.605699459079695,71.03220880145022
420,866,526.0,F128,1.0,1.0,,2021-08-03 18:28:48+00:00,,,,Methane,42.42640687,76.70577496,96.16234316,57.24920676,,1.012666667,,,1.0,,2021-08-03 18:28:30+00:00,Sonic,CarbonMapper,3,,3563.1,2.0,162928.0,3563.1,False,,3546.8833333330313,3547.5416666672345,3547.9611111108356,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,905.9550000000002,True,True,TP,1.0,57.382718821185044,43.165920754386015,71.50307285677434,57.34583427072592,43.54038044381563,71.62075311146755,57.312094734416796,43.424603660831515,71.14369664634722
421,519,179.0,165.0,1.0,1.0,,2021-08-03 18:31:09+00:00,,,,Methane,89.49860334,148.3375915,235.9296752,60.74550776,,1.401614614,,,1.0,,2021-08-03 18:30:35+00:00,NASA-GEOS,CarbonMapper,1,,3539.5,2.0,162928.0,3539.5,False,,3531.5999999996934,3530.71666666724,3533.6111111108457,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1038.665,True,True,TP,1.0,56.96522186171962,43.314647222561376,70.7352549109992,57.088483630473775,43.34315510799304,71.06397860553601,57.085672626517585,43.189664434751606,71.0281745023471
422,698,358.0,145,1.0,1.0,,2021-08-03 18:31:09+00:00,,,,Methane,89.49860334,90.55808282,127.0379063,54.07825939,,0.855666667,,,1.0,,2021-08-03 18:30:35+00:00,Sonic,CarbonMapper,2,,3539.5,2.0,162928.0,3539.5,False,,3531.5999999996934,3530.71666666724,3533.6111111108457,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1038.665,True,True,TP,1.0,57.08440022386833,43.441767933481074,70.76506095344857,57.024564085245004,43.078687488584144,71.16727011796613,57.05160038799644,43.01478566876072,71.29054715282513
423,867,527.0,F145,1.0,1.0,,2021-08-03 18:31:09+00:00,,,,Methane,89.49860334,35.32575673,41.71768582,28.93382764,,0.855666667,,,1.0,,2021-08-03 18:30:35+00:00,Sonic,CarbonMapper,3,,3539.5,2.0,162928.0,3539.5,False,,3531.5999999996934,3530.71666666724,3533.6111111108457,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1038.665,True,True,TP,1.0,57.08520356293728,43.22173538981617,70.83494894232523,57.1093232087557,43.27519520236382,71.17924711254973,57.18822232906469,43.259965247611305,71.49237406170172
424,520,180.0,166.0,1.0,1.0,,2021-08-03 18:33:18+00:00,,,,Methane,75.0,138.4610668,209.0729172,67.84921645,,1.401614614,,,1.0,,2021-08-03 18:32:36+00:00,NASA-GEOS,CarbonMapper,1,,3516.5,2.0,162928.0,3516.5,False,,3516.089999999698,3513.905000000574,3513.447777777511,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1160.785,True,True,TP,1.0,56.7483988215258,42.99305915955017,70.81197426561361,56.85330520406252,42.511902565190155,70.83557546229372,56.803298950912804,43.05334380845406,70.67820321510334
425,699,359.0,146,1.0,1.0,,2021-08-03 18:33:18+00:00,,,,Methane,75.0,234.2894394,294.2971629,174.2817159,,2.371666667,,,1.0,,2021-08-03 18:32:36+00:00,Sonic,CarbonMapper,2,,3516.5,2.0,162928.0,3516.5,False,,3516.089999999698,3513.905000000574,3513.447777777511,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1160.785,True,True,TP,1.0,56.73399648588513,42.88371361567803,70.5477417534309,56.795593119426385,42.720086355042774,70.75427375097676,56.868568610391904,42.99486451755335,70.7870699130835
426,868,528.0,F146,1.0,1.0,,2021-08-03 18:33:18+00:00,,,,Methane,75.0,154.6718191,178.96592900000002,130.3777092,,2.371666667,,,1.0,,2021-08-03 18:32:36+00:00,Sonic,CarbonMapper,3,,3516.5,2.0,162928.0,3516.5,False,,3516.089999999698,3513.905000000574,3513.447777777511,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1160.785,True,True,TP,1.0,56.81860773203989,42.805938299196114,71.04466710518545,56.76831946083252,42.573070189237896,70.84199790834401,56.87676312628098,42.813411115018425,70.57204790267892
427,521,181.0,167.0,1.0,1.0,,2021-08-03 18:35:09+00:00,,,,Methane,68.47627326,56.85866942,90.35788784,23.359451,,1.401614614,,,1.0,,2021-08-03 18:34:29+00:00,NASA-GEOS,CarbonMapper,1,,3478.4,2.0,162928.0,3478.4,False,,3473.566666666365,3478.3266666672407,3483.6377777775065,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1521.8600000000001,True,True,TP,1.0,56.044159713357836,42.0634211934363,70.0365992842937,56.21108257152093,42.28470931081914,70.02694005233724,56.43022975059764,42.269907207338974,70.57485035234215
428,700,360.0,147,1.0,1.0,,2021-08-03 18:35:09+00:00,,,,Methane,68.47627326,154.50446519999997,214.67344900000003,94.33548148,,3.808666667,,,1.0,,2021-08-03 18:34:29+00:00,Sonic,CarbonMapper,2,,3478.4,2.0,162928.0,3478.4,False,,3473.566666666365,3478.3266666672407,3483.6377777775065,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1521.8600000000001,True,True,TP,1.0,56.29638054091405,42.47902056277279,70.12418519502951,56.269708926813166,42.37979631029258,70.02262011521435,56.3065258439371,42.47894894835947,70.41767597689787
429,869,529.0,F147,1.0,1.0,,2021-08-03 18:35:09+00:00,,,,Methane,68.47627326,60.37016944,69.66125496,51.07908393,,3.808666667,,,1.0,,2021-08-03 18:34:29+00:00,Sonic,CarbonMapper,3,,3478.4,2.0,162928.0,3478.4,False,,3473.566666666365,3478.3266666672407,3483.6377777775065,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1521.8600000000001,True,True,TP,1.0,56.228705356668506,42.49161348218499,69.73425988002005,56.19182145778822,42.24170875160714,70.20535183302214,56.39216591411347,42.196137228768464,70.25495033345835
430,522,182.0,168.0,1.0,1.0,,2021-08-03 18:36:47+00:00,,,,Methane,75.0,70.81809473,110.0687908,31.56739869,,1.401614614,,,1.0,,2021-08-03 18:36:13+00:00,NASA-GEOS,CarbonMapper,1,,3411.0,2.0,162928.0,3411.0,False,,3414.766666666364,3428.393333333904,3439.188888888612,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1838.525,True,True,TP,1.0,55.11780301331548,41.350404333510326,69.17717025264707,55.38685636009795,41.167967976435335,69.37654879878176,55.48982694842203,41.23247315035229,69.49870126706071
431,701,361.0,148,1.0,1.0,,2021-08-03 18:36:47+00:00,,,,Methane,75.0,177.1781304,236.5543131,117.8019476,,3.5066666669999997,,,1.0,,2021-08-03 18:36:13+00:00,Sonic,CarbonMapper,2,,3411.0,2.0,162928.0,3411.0,False,,3414.766666666364,3428.393333333904,3439.188888888612,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1838.525,True,True,TP,1.0,55.36920514111074,41.59483166451202,69.41585489983609,55.461718676894485,41.67756470759349,69.42276110192314,55.64996845116442,41.85296677922458,69.56341732036238
432,870,530.0,F148,1.0,1.0,,2021-08-03 18:36:47+00:00,,,,Methane,75.0,113.12527250000001,130.7461433,95.50440173,,3.5066666669999997,,,1.0,,2021-08-03 18:36:13+00:00,Sonic,CarbonMapper,3,,3411.0,2.0,162928.0,3411.0,False,,3414.766666666364,3428.393333333904,3439.188888888612,TX,2021-08-03 18:21:05+00:00,2021-08-03 18:37:35+00:00,2033.0,1838.525,True,True,TP,1.0,55.23003645362138,41.3815988846331,68.92076960361057,55.44728566964638,41.532650274416454,69.30321706745117,55.52771281141017,41.693792800902955,69.1574677816628
433,523,183.0,169.0,1.0,1.0,,2021-08-03 18:38:42+00:00,,,,Methane,143.5618334,116.4343481,175.998931,56.86976518,,1.401614614,,,1.0,,2021-08-03 18:37:58+00:00,NASA-GEOS,CarbonMapper,1,,27500.9,2.0,162928.0,27500.9,False,,27259.886666666356,25947.45000000059,21777.155555555302,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,83.96,False,True,NE,-1.0,440.48653765021396,412.04890033687974,470.69931041057816,419.28175453656746,391.8138236777172,448.0281148462885,351.91646732040874,327.73780101096156,377.95744179667065
434,702,362.0,149,1.0,1.0,,2021-08-03 18:38:42+00:00,,,,Methane,143.5618334,252.3437817,342.9909257,161.6966376,,3.037666667,,,1.0,,2021-08-03 18:37:58+00:00,Sonic,CarbonMapper,2,,27500.9,2.0,162928.0,27500.9,False,,27259.886666666356,25947.45000000059,21777.155555555302,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,83.96,False,True,NE,-1.0,440.76643641874745,412.0884298942109,471.5790980409911,419.4510651221967,392.0146231987938,448.5833352722374,352.10912839233,328.0479542648672,377.59384838396824
435,871,531.0,F149,1.0,1.0,,2021-08-03 18:38:42+00:00,,,,Methane,175.2369824,160.51378190000003,207.7165688,113.31099499999999,,3.037666667,,,1.0,,2021-08-03 18:37:58+00:00,Sonic,CarbonMapper,3,,27500.9,2.0,162928.0,27500.9,False,,27259.886666666356,25947.45000000059,21777.155555555302,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,83.96,False,True,NE,-1.0,440.680591045287,412.73715070312323,471.47709183344557,419.66522500807673,392.02260902607117,449.25194054939516,352.0516809591595,328.1384686329123,377.5800125483956
436,524,184.0,170.0,1.0,1.0,,2021-08-03 18:40:57+00:00,,,,Methane,94.20191081,194.6580497,288.0227725,101.2933269,,1.401614614,,,1.0,,2021-08-03 18:40:16+00:00,NASA-GEOS,CarbonMapper,1,,28416.2,2.0,162928.0,28416.2,False,,28361.18999999969,28379.820000000636,28244.235555555315,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,491.51000000000005,True,True,TP,1.0,458.66395878882713,429.68583197344924,490.25296711391775,458.6636751392494,429.57741688447726,491.2190564343859,456.74159342873867,427.29411119751984,488.30687591152844
437,703,363.0,150,1.0,1.0,,2021-08-03 18:40:57+00:00,,,,Methane,94.20191081,304.05744460000005,397.5658897,210.5489995,,2.189333333,,,1.0,,2021-08-03 18:40:16+00:00,Sonic,CarbonMapper,2,,28416.2,2.0,162928.0,28416.2,False,,28361.18999999969,28379.820000000636,28244.235555555315,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,491.51000000000005,True,True,TP,1.0,458.6134051104117,429.57230144163316,489.90722013768334,459.1904646166757,431.0049969546668,490.0929544935724,456.6222013538894,427.69018594134707,487.6643018563938
438,872,532.0,F150,1.0,1.0,,2021-08-03 18:40:57+00:00,,,,Methane,94.20191081,224.92890150000002,289.993,159.864803,,2.189333333,,,1.0,,2021-08-03 18:40:16+00:00,Sonic,CarbonMapper,3,,28416.2,2.0,162928.0,28416.2,False,,28361.18999999969,28379.820000000636,28244.235555555315,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,491.51000000000005,True,True,TP,1.0,458.415582665435,429.00438926625054,489.8258558145724,458.70312917948377,429.5591648331126,490.2859997325751,456.4743509216991,427.58359405889934,487.86061749612713
439,525,185.0,171.0,1.0,1.0,,2021-08-03 18:43:00+00:00,,,,Methane,133.6600165,119.30594409999999,179.3263874,59.28550083,,1.401614614,,,1.0,,2021-08-03 18:42:26+00:00,NASA-GEOS,CarbonMapper,1,,28376.4,2.0,162928.0,28376.4,False,,28333.339999999655,28385.941666667226,28407.654444444222,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,899.8,True,True,TP,1.0,457.8808925500124,428.67830669486466,489.9162277402467,458.9504809145104,429.3225540818896,489.87510210247206,459.1130617890355,430.0143409345362,490.770232138092
440,704,364.0,151,1.0,1.0,,2021-08-03 18:43:00+00:00,,,,Methane,133.6600165,400.94527850000003,493.34511969999994,308.5454372,,4.710333333,,,1.0,,2021-08-03 18:42:26+00:00,Sonic,CarbonMapper,2,,28376.4,2.0,162928.0,28376.4,False,,28333.339999999655,28385.941666667226,28407.654444444222,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,899.8,True,True,TP,1.0,458.00873398992735,428.55166491850883,489.156125412913,458.83199036771487,429.57346776465573,490.5359437211891,459.227327297977,430.0103328967244,490.77530275253656
441,873,533.0,F151,1.0,1.0,,2021-08-03 18:43:00+00:00,,,,Methane,193.2149063,467.27265489999996,531.9616815,402.58362830000004,,4.710333333,,,1.0,,2021-08-03 18:42:26+00:00,Sonic,CarbonMapper,3,,28376.4,2.0,162928.0,28376.4,False,,28333.339999999655,28385.941666667226,28407.654444444222,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,899.8,True,True,TP,1.0,458.1821657464274,428.6411642722064,489.38951591129927,458.96031214939507,429.83967720459526,490.8687137777422,459.2640720172514,430.37176091624144,490.3757429974786
442,526,186.0,172.0,1.0,1.0,,2021-08-03 18:45:13+00:00,,,,Methane,148.946299,84.00624859999999,128.3000008,39.71249637,,1.401614614,,,1.0,,2021-08-03 18:44:34+00:00,NASA-GEOS,CarbonMapper,1,,28492.4,2.0,162928.0,28492.4,False,,28498.77333333303,28484.928333333966,28466.83333333312,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,1433.745,True,True,TP,1.0,460.6449940384405,430.74313352816597,492.32967070123027,460.3152773527472,431.27230707644776,491.51611590445793,460.3130380476931,431.0230483880489,492.1932436023068
443,705,365.0,152,1.0,1.0,,2021-08-03 18:45:13+00:00,,,,Methane,148.946299,191.4934164,244.3275869,138.6592459,,3.195,,,1.0,,2021-08-03 18:44:34+00:00,Sonic,CarbonMapper,2,,28492.4,2.0,162928.0,28492.4,False,,28498.77333333303,28484.928333333966,28466.83333333312,TX,2021-08-03 18:37:35+00:00,2021-08-03 18:57:15+00:00,2034.0,1433.745,True,True,TP,1.0,460.80371444231736,431.49567494591764,491.9772781906141,460.36604516459454,431.2684336735645,491.1284875701974,460.05921929231283,430.29472188880993,491.52231236769103
