datetime,channel_1,channel_2,channel_3,channel_4,,
10/21/21 18:43:24,41050.5,>Range,>Range,>Range,,
10/21/21 18:43:25,41070.3,>Range,>Range,>Range,,
10/21/21 18:43:26,41087,>Range,>Range,>Range,,
10/21/21 18:43:27,41104.8,>Range,>Range,>Range,,
10/21/21 18:43:28,41182.4,>Range,>Range,>Range,,
10/21/21 18:43:29,41238.5,>Range,>Range,>Range,,
10/21/21 18:43:30,41216,>Range,>Range,>Range,,
10/21/21 18:43:31,41173.2,>Range,>Range,>Range,,
10/21/21 18:43:32,41165.7,>Range,>Range,>Range,,
10/21/21 18:43:33,41232.5,>Range,>Range,>Range,,
10/21/21 18:43:34,41199.7,>Range,>Range,>Range,,
10/21/21 18:43:35,41101.2,>Range,>Range,>Range,,
10/21/21 18:43:36,41021.8,>Range,>Range,>Range,,
10/21/21 18:43:37,41007.1,>Range,>Range,>Range,,
10/21/21 18:43:38,40980.6,>Range,>Range,>Range,,
10/21/21 18:43:39,40884,>Range,>Range,>Range,,
10/21/21 18:43:40,40619.3,>Range,>Range,>Range,,
10/21/21 18:43:41,40502.4,>Range,>Range,>Range,,
10/21/21 18:43:42,40549.4,>Range,>Range,>Range,,
10/21/21 18:43:43,40663.7,>Range,>Range,>Range,,
10/21/21 18:43:44,40708.9,>Range,>Range,>Range,,
10/21/21 18:43:45,40631.8,>Range,>Range,>Range,,
10/21/21 18:43:46,40662.3,>Range,>Range,>Range,,
10/21/21 18:43:47,40712.2,>Range,>Range,>Range,,
10/21/21 18:43:48,40716,>Range,>Range,>Range,,
10/21/21 18:43:49,40628,>Range,>Range,>Range,,
10/21/21 18:43:50,40504.3,>Range,>Range,>Range,,
10/21/21 18:43:51,40460.1,>Range,>Range,>Range,,
10/21/21 18:43:52,40470.2,>Range,>Range,>Range,,
10/21/21 18:43:53,40552.5,>Range,>Range,>Range,,
10/21/21 18:43:54,40652.9,>Range,>Range,>Range,,
10/21/21 18:43:55,40770.7,>Range,>Range,>Range,,
10/21/21 18:43:56,40753.4,>Range,>Range,>Range,,
10/21/21 18:43:57,40682.5,>Range,>Range,>Range,,
10/21/21 18:43:58,40668,>Range,>Range,>Range,,
10/21/21 18:43:59,40619.9,>Range,>Range,>Range,,
10/21/21 18:44:00,40700.8,>Range,>Range,>Range,,
10/21/21 18:44:01,40878.4,>Range,>Range,>Range,,
10/21/21 18:44:02,40946.2,>Range,>Range,>Range,,
10/21/21 18:44:03,40982.5,>Range,>Range,>Range,,
10/21/21 18:44:04,41054.9,>Range,>Range,>Range,,
10/21/21 18:44:05,41027.4,>Range,>Range,>Range,,
10/21/21 18:44:06,41054.4,>Range,>Range,>Range,,
10/21/21 18:44:07,40938.9,>Range,>Range,>Range,,
10/21/21 18:44:08,40783.2,>Range,>Range,>Range,,
10/21/21 18:44:09,40708.4,>Range,>Range,>Range,,
10/21/21 18:44:10,40668.6,>Range,>Range,>Range,,
10/21/21 18:44:11,40647.3,>Range,>Range,>Range,,
10/21/21 18:44:12,40694.5,>Range,>Range,>Range,,
10/21/21 18:44:13,40810.2,>Range,>Range,>Range,,
10/21/21 18:44:14,40759,>Range,>Range,>Range,,
10/21/21 18:44:15,40739.3,>Range,>Range,>Range,,
10/21/21 18:44:16,40808.8,>Range,>Range,>Range,,
10/21/21 18:44:17,40732.7,>Range,>Range,>Range,,
10/21/21 18:44:18,40689.8,>Range,>Range,>Range,,
10/21/21 18:44:19,40702.9,>Range,>Range,>Range,,
10/21/21 18:44:20,40763.6,>Range,>Range,>Range,,
10/21/21 18:44:21,40649.9,>Range,>Range,>Range,,
10/21/21 18:44:22,40689.8,>Range,>Range,>Range,,
10/21/21 18:44:23,40726.4,>Range,>Range,>Range,,
10/21/21 18:44:24,40743.7,>Range,>Range,>Range,,
10/21/21 18:44:25,40629.9,>Range,>Range,>Range,,
10/21/21 18:44:26,40633.1,>Range,>Range,>Range,,
10/21/21 18:44:27,40644.5,>Range,>Range,>Range,,
10/21/21 18:44:28,40723,>Range,>Range,>Range,,
10/21/21 18:44:29,40693.4,>Range,>Range,>Range,,
10/21/21 18:44:30,40724.8,>Range,>Range,>Range,,
10/21/21 18:44:31,40719.8,>Range,>Range,>Range,,
10/21/21 18:44:32,40579.7,>Range,>Range,>Range,,
10/21/21 18:44:33,40349,>Range,>Range,>Range,,
10/21/21 18:44:34,40336.4,>Range,>Range,>Range,,
10/21/21 18:44:35,40208.1,>Range,>Range,>Range,,
10/21/21 18:44:36,40115.1,>Range,>Range,>Range,,
10/21/21 18:44:37,40386.8,>Range,>Range,>Range,,
10/21/21 18:44:38,40693.9,>Range,>Range,>Range,,
10/21/21 18:44:39,40715,>Range,>Range,>Range,,
10/21/21 18:44:40,40825.3,>Range,>Range,>Range,,
10/21/21 18:44:41,40874.8,>Range,>Range,>Range,,
10/21/21 18:44:42,40754.1,>Range,>Range,>Range,,
10/21/21 18:44:43,40711.7,>Range,>Range,>Range,,
10/21/21 18:44:44,40655.2,>Range,>Range,>Range,,
10/21/21 18:44:45,40579.3,>Range,>Range,>Range,,
10/21/21 18:44:46,40512.9,>Range,>Range,>Range,,
10/21/21 18:44:47,40398.9,>Range,>Range,>Range,,
10/21/21 18:44:48,40373.3,>Range,>Range,>Range,,
10/21/21 18:44:49,40277.8,>Range,>Range,>Range,,
10/21/21 18:44:50,40285.1,>Range,>Range,>Range,,
10/21/21 18:44:51,40342.1,>Range,>Range,>Range,,
10/21/21 18:44:52,40485.6,>Range,>Range,>Range,,
10/21/21 18:44:53,40539,>Range,>Range,>Range,,
10/21/21 18:44:54,40551,>Range,>Range,>Range,,
10/21/21 18:44:55,40550.1,>Range,>Range,>Range,,
10/21/21 18:44:56,40521.1,>Range,>Range,>Range,,
10/21/21 18:44:57,40402.2,>Range,>Range,>Range,,
10/21/21 18:44:58,40424.3,>Range,>Range,>Range,,
10/21/21 18:44:59,40526.3,>Range,>Range,>Range,,
10/21/21 18:45:00,40672.6,>Range,>Range,>Range,,
10/21/21 18:45:01,40704,>Range,>Range,>Range,,
10/21/21 18:45:02,40682.7,>Range,>Range,>Range,,
10/21/21 18:45:03,40753.4,>Range,>Range,>Range,,
10/21/21 18:45:04,40670.1,>Range,>Range,>Range,,
10/21/21 18:45:05,40661.7,>Range,>Range,>Range,,
10/21/21 18:45:06,40756,>Range,>Range,>Range,,
10/21/21 18:45:07,40794.4,>Range,>Range,>Range,,
10/21/21 18:45:08,40563,>Range,>Range,>Range,,
10/21/21 18:45:09,40441.7,>Range,>Range,>Range,,
10/21/21 18:45:10,40309.4,>Range,>Range,>Range,,
10/21/21 18:45:11,40430.8,>Range,>Range,>Range,,
10/21/21 18:45:12,40510.8,>Range,>Range,>Range,,
10/21/21 18:45:13,40490.4,>Range,>Range,>Range,,
10/21/21 18:45:14,40535.2,>Range,>Range,>Range,,
10/21/21 18:45:15,40569.2,>Range,>Range,>Range,,
10/21/21 18:45:16,40615.5,>Range,>Range,>Range,,
10/21/21 18:45:17,40474.6,>Range,>Range,>Range,,
10/21/21 18:45:18,40276.8,>Range,>Range,>Range,,
10/21/21 18:45:19,40208.3,>Range,>Range,>Range,,
10/21/21 18:45:20,40223,>Range,>Range,>Range,,
10/21/21 18:45:21,40225.1,>Range,>Range,>Range,,
10/21/21 18:45:22,40311.7,>Range,>Range,>Range,,
10/21/21 18:45:23,40322.3,>Range,>Range,>Range,,
10/21/21 18:45:24,40419.5,>Range,>Range,>Range,,
10/21/21 18:45:25,40547,>Range,>Range,>Range,,
10/21/21 18:45:26,40561,>Range,>Range,>Range,,
10/21/21 18:45:27,40508.4,>Range,>Range,>Range,,
10/21/21 18:45:28,40379.1,>Range,>Range,>Range,,
10/21/21 18:45:29,40299.1,>Range,>Range,>Range,,
10/21/21 18:45:30,40327.8,>Range,>Range,>Range,,
10/21/21 18:45:31,40301.3,>Range,>Range,>Range,,
10/21/21 18:45:32,40287.7,>Range,>Range,>Range,,
10/21/21 18:45:33,40266.3,>Range,>Range,>Range,,
10/21/21 18:45:34,40423.5,>Range,>Range,>Range,,
10/21/21 18:45:35,40474,>Range,>Range,>Range,,
10/21/21 18:45:36,40431.4,>Range,>Range,>Range,,
10/21/21 18:45:37,40443.3,>Range,>Range,>Range,,
10/21/21 18:45:38,40470.7,>Range,>Range,>Range,,
10/21/21 18:45:39,40505.9,>Range,>Range,>Range,,
10/21/21 18:45:40,40608.2,>Range,>Range,>Range,,
10/21/21 18:45:41,40700.1,>Range,>Range,>Range,,
10/21/21 18:45:42,40729.4,>Range,>Range,>Range,,
10/21/21 18:45:43,40757.5,>Range,>Range,>Range,,
10/21/21 18:45:44,40713.6,>Range,>Range,>Range,,
10/21/21 18:45:45,40580.9,>Range,>Range,>Range,,
10/21/21 18:45:46,40519.2,>Range,>Range,>Range,,
10/21/21 18:45:47,40403.9,>Range,>Range,>Range,,
10/21/21 18:45:48,40386.9,>Range,>Range,>Range,,
10/21/21 18:45:49,40674,>Range,>Range,>Range,,
10/21/21 18:45:50,40734.7,>Range,>Range,>Range,,
10/21/21 18:45:51,40613,>Range,>Range,>Range,,
10/21/21 18:45:52,40457.4,>Range,>Range,>Range,,
10/21/21 18:45:53,40172.4,>Range,>Range,>Range,,
10/21/21 18:45:54,40051,>Range,>Range,>Range,,
10/21/21 18:45:55,40077.4,>Range,>Range,>Range,,
10/21/21 18:45:56,40070.3,>Range,>Range,>Range,,
10/21/21 18:45:57,40201.8,>Range,>Range,>Range,,
10/21/21 18:45:58,40290.9,>Range,>Range,>Range,,
10/21/21 18:45:59,40325.4,>Range,>Range,>Range,,
10/21/21 18:46:00,40488.5,>Range,>Range,>Range,,
10/21/21 18:46:01,40606,>Range,>Range,>Range,,
10/21/21 18:46:02,40569.4,>Range,>Range,>Range,,
10/21/21 18:46:03,40519.9,>Range,>Range,>Range,,
10/21/21 18:46:04,40644.4,>Range,>Range,>Range,,
10/21/21 18:46:05,40722.8,>Range,>Range,>Range,,
10/21/21 18:46:06,40768.8,>Range,>Range,>Range,,
10/21/21 18:46:07,40769.5,>Range,>Range,>Range,,
10/21/21 18:46:08,40647.9,>Range,>Range,>Range,,
10/21/21 18:46:09,40601.8,>Range,>Range,>Range,,
10/21/21 18:46:10,40578.5,>Range,>Range,>Range,,
10/21/21 18:46:11,40585.7,>Range,>Range,>Range,,
10/21/21 18:46:12,40504.8,>Range,>Range,>Range,,
10/21/21 18:46:13,40591.8,>Range,>Range,>Range,,
10/21/21 18:46:14,40713.6,>Range,>Range,>Range,,
10/21/21 18:46:15,40717.7,>Range,>Range,>Range,,
10/21/21 18:46:16,40726.8,>Range,>Range,>Range,,
10/21/21 18:46:17,40723.9,>Range,>Range,>Range,,
10/21/21 18:46:18,40724.2,>Range,>Range,>Range,,
10/21/21 18:46:19,40601.1,>Range,>Range,>Range,,
10/21/21 18:46:20,40467.5,>Range,>Range,>Range,,
10/21/21 18:46:21,40443.1,>Range,>Range,>Range,,
10/21/21 18:46:22,40411.8,>Range,>Range,>Range,,
10/21/21 18:46:23,40472.1,>Range,>Range,>Range,,
10/21/21 18:46:24,40455.1,>Range,>Range,>Range,,
10/21/21 18:46:25,40369.3,>Range,>Range,>Range,,
10/21/21 18:46:26,40305.3,>Range,>Range,>Range,,
10/21/21 18:46:27,40417.8,>Range,>Range,>Range,,
10/21/21 18:46:28,40442.8,>Range,>Range,>Range,,
10/21/21 18:46:29,40595,>Range,>Range,>Range,,
10/21/21 18:46:30,40573.8,>Range,>Range,>Range,,
10/21/21 18:46:31,40560.3,>Range,>Range,>Range,,
10/21/21 18:46:32,40542.4,>Range,>Range,>Range,,
10/21/21 18:46:33,40499,>Range,>Range,>Range,,
10/21/21 18:46:34,40422.7,>Range,>Range,>Range,,
10/21/21 18:46:35,40222,>Range,>Range,>Range,,
10/21/21 18:46:36,40288.5,>Range,>Range,>Range,,
10/21/21 18:46:37,40360.8,>Range,>Range,>Range,,
10/21/21 18:46:38,40228.2,>Range,>Range,>Range,,
10/21/21 18:46:39,40107,>Range,>Range,>Range,,
10/21/21 18:46:40,40100.4,>Range,>Range,>Range,,
10/21/21 18:46:41,40043.7,>Range,>Range,>Range,,
10/21/21 18:46:42,40014.9,>Range,>Range,>Range,,
10/21/21 18:46:43,40063.4,>Range,>Range,>Range,,
10/21/21 18:46:44,40045.4,>Range,>Range,>Range,,
10/21/21 18:46:45,40026.7,>Range,>Range,>Range,,
10/21/21 18:46:46,39927.1,>Range,>Range,>Range,,
10/21/21 18:46:47,39909.4,>Range,>Range,>Range,,
10/21/21 18:46:48,39988.8,>Range,>Range,>Range,,
10/21/21 18:46:49,40080.5,>Range,>Range,>Range,,
10/21/21 18:46:50,40186.7,>Range,>Range,>Range,,
10/21/21 18:46:51,40212.2,>Range,>Range,>Range,,
10/21/21 18:46:52,40277.4,>Range,>Range,>Range,,
10/21/21 18:46:53,40315.7,>Range,>Range,>Range,,
10/21/21 18:46:54,40252.8,>Range,>Range,>Range,,
10/21/21 18:46:55,40203.9,>Range,>Range,>Range,,
10/21/21 18:46:56,40110.5,>Range,>Range,>Range,,
10/21/21 18:46:57,40028.1,>Range,>Range,>Range,,
10/21/21 18:46:58,40209.7,>Range,>Range,>Range,,
10/21/21 18:46:59,40259.7,>Range,>Range,>Range,,
10/21/21 18:47:00,40131.4,>Range,>Range,>Range,,
10/21/21 18:47:01,39902.4,>Range,>Range,>Range,,
10/21/21 18:47:02,39901.7,>Range,>Range,>Range,,
10/21/21 18:47:03,39957.6,>Range,>Range,>Range,,
10/21/21 18:47:04,39905.1,>Range,>Range,>Range,,
10/21/21 18:47:05,39858.5,>Range,>Range,>Range,,
10/21/21 18:47:06,39741.5,>Range,>Range,>Range,,
10/21/21 18:47:07,39846.1,>Range,>Range,>Range,,
10/21/21 18:47:08,39995.6,>Range,>Range,>Range,,
10/21/21 18:47:09,40043.5,>Range,>Range,>Range,,
10/21/21 18:47:10,40031,>Range,>Range,>Range,,
10/21/21 18:47:11,40152.9,>Range,>Range,>Range,,
10/21/21 18:47:12,40372.7,>Range,>Range,>Range,,
10/21/21 18:47:13,40294.6,>Range,>Range,>Range,,
10/21/21 18:47:14,40213,>Range,>Range,>Range,,
10/21/21 18:47:15,40230.2,>Range,>Range,>Range,,
10/21/21 18:47:16,40194.6,>Range,>Range,>Range,,
10/21/21 18:47:17,40195,>Range,>Range,>Range,,
10/21/21 18:47:18,40215.6,>Range,>Range,>Range,,
10/21/21 18:47:19,40192.7,>Range,>Range,>Range,,
10/21/21 18:47:20,40032.8,>Range,>Range,>Range,,
10/21/21 18:47:21,39844.7,>Range,>Range,>Range,,
10/21/21 18:47:22,39786.8,>Range,>Range,>Range,,
10/21/21 18:47:23,39808,>Range,>Range,>Range,,
10/21/21 18:47:24,39843.3,>Range,>Range,>Range,,
10/21/21 18:47:25,39948.3,>Range,>Range,>Range,,
10/21/21 18:47:26,40001.6,>Range,>Range,>Range,,
10/21/21 18:47:27,39975.3,>Range,>Range,>Range,,
10/21/21 18:47:28,39945.1,>Range,>Range,>Range,,
10/21/21 18:47:29,39992.9,>Range,>Range,>Range,,
10/21/21 18:47:30,40123.8,>Range,>Range,>Range,,
10/21/21 18:47:31,40240.4,>Range,>Range,>Range,,
10/21/21 18:47:32,40283,>Range,>Range,>Range,,
10/21/21 18:47:33,40207.6,>Range,>Range,>Range,,
10/21/21 18:47:34,40186.2,>Range,>Range,>Range,,
10/21/21 18:47:35,40132.3,>Range,>Range,>Range,,
10/21/21 18:47:36,40115.8,>Range,>Range,>Range,,
10/21/21 18:47:37,40194.3,>Range,>Range,>Range,,
10/21/21 18:47:38,40280.2,>Range,>Range,>Range,,
10/21/21 18:47:39,40272.3,>Range,>Range,>Range,,
10/21/21 18:47:40,40289.4,>Range,>Range,>Range,,
10/21/21 18:47:41,40186.3,>Range,>Range,>Range,,
10/21/21 18:47:42,40114.5,>Range,>Range,>Range,,
10/21/21 18:47:43,40084.4,>Range,>Range,>Range,,
10/21/21 18:47:44,40002.3,>Range,>Range,>Range,,
10/21/21 18:47:45,39938.1,>Range,>Range,>Range,,
10/21/21 18:47:46,40028,>Range,>Range,>Range,,
10/21/21 18:47:47,40012.9,>Range,>Range,>Range,,
10/21/21 18:47:48,40069.2,>Range,>Range,>Range,,
10/21/21 18:47:49,40124,>Range,>Range,>Range,,
10/21/21 18:47:50,40040.6,>Range,>Range,>Range,,
10/21/21 18:47:51,40041.9,>Range,>Range,>Range,,
10/21/21 18:47:52,39991.1,>Range,>Range,>Range,,
10/21/21 18:47:53,39908.2,>Range,>Range,>Range,,
10/21/21 18:47:54,39898.1,>Range,>Range,>Range,,
10/21/21 18:47:55,39884.9,>Range,>Range,>Range,,
10/21/21 18:47:56,39978.9,>Range,>Range,>Range,,
10/21/21 18:47:57,40050,>Range,>Range,>Range,,
10/21/21 18:47:58,40069.9,>Range,>Range,>Range,,
10/21/21 18:47:59,40000,>Range,>Range,>Range,,
10/21/21 18:48:00,39938.2,>Range,>Range,>Range,,
10/21/21 18:48:01,39936.8,>Range,>Range,>Range,,
10/21/21 18:48:02,40012.4,>Range,>Range,>Range,,
10/21/21 18:48:03,40141.7,>Range,>Range,>Range,,
10/21/21 18:48:04,40210.6,>Range,>Range,>Range,,
10/21/21 18:48:05,40077.7,>Range,>Range,>Range,,
10/21/21 18:48:06,39987.5,>Range,>Range,>Range,,
10/21/21 18:48:07,39943.3,>Range,>Range,>Range,,
10/21/21 18:48:08,39890.9,>Range,>Range,>Range,,
10/21/21 18:48:09,39828.5,>Range,>Range,>Range,,
10/21/21 18:48:10,39893.9,>Range,>Range,>Range,,
10/21/21 18:48:11,40049.5,>Range,>Range,>Range,,
10/21/21 18:48:12,40170.8,>Range,>Range,>Range,,
10/21/21 18:48:13,40186.4,>Range,>Range,>Range,,
10/21/21 18:48:14,40163,>Range,>Range,>Range,,
10/21/21 18:48:15,40102.3,>Range,>Range,>Range,,
10/21/21 18:48:16,40165.8,>Range,>Range,>Range,,
10/21/21 18:48:17,40128.2,>Range,>Range,>Range,,
10/21/21 18:48:18,40065.4,>Range,>Range,>Range,,
10/21/21 18:48:19,40055.6,>Range,>Range,>Range,,
10/21/21 18:48:20,40150.7,>Range,>Range,>Range,,
10/21/21 18:48:21,40191.4,>Range,>Range,>Range,,
10/21/21 18:48:22,40113.6,>Range,>Range,>Range,,
10/21/21 18:48:23,40060.1,>Range,>Range,>Range,,
10/21/21 18:48:24,39927.6,>Range,>Range,>Range,,
10/21/21 18:48:25,39819.7,>Range,>Range,>Range,,
10/21/21 18:48:26,39753.3,>Range,>Range,>Range,,
10/21/21 18:48:27,39696.1,>Range,>Range,>Range,,
10/21/21 18:48:28,39811.9,>Range,>Range,>Range,,
10/21/21 18:48:29,39880.5,>Range,>Range,>Range,,
10/21/21 18:48:30,39881.6,>Range,>Range,>Range,,
10/21/21 18:48:31,39956.6,>Range,>Range,>Range,,
10/21/21 18:48:32,40031.6,>Range,>Range,>Range,,
10/21/21 18:48:33,40009.4,>Range,>Range,>Range,,
10/21/21 18:48:34,39976,>Range,>Range,>Range,,
10/21/21 18:48:35,39901.4,>Range,>Range,>Range,,
10/21/21 18:48:36,39807.5,>Range,>Range,>Range,,
10/21/21 18:48:37,39680,>Range,>Range,>Range,,
10/21/21 18:48:38,39556.1,>Range,>Range,>Range,,
10/21/21 18:48:39,39452.1,>Range,>Range,>Range,,
10/21/21 18:48:40,39540.8,>Range,>Range,>Range,,
10/21/21 18:48:41,39733.3,>Range,>Range,>Range,,
10/21/21 18:48:42,39809.1,>Range,>Range,>Range,,
10/21/21 18:48:43,39781.8,>Range,>Range,>Range,,
10/21/21 18:48:44,39622.9,>Range,>Range,>Range,,
10/21/21 18:48:45,39638.6,>Range,>Range,>Range,,
10/21/21 18:48:46,39597,>Range,>Range,>Range,,
10/21/21 18:48:47,39635.9,>Range,>Range,>Range,,
10/21/21 18:48:48,39704.2,>Range,>Range,>Range,,
10/21/21 18:48:49,39703.3,>Range,>Range,>Range,,
10/21/21 18:48:50,39758.5,>Range,>Range,>Range,,
10/21/21 18:48:51,39878.2,>Range,>Range,>Range,,
10/21/21 18:48:52,39884.9,>Range,>Range,>Range,,
10/21/21 18:48:53,39859.6,>Range,>Range,>Range,,
10/21/21 18:48:54,39909.8,>Range,>Range,>Range,,
10/21/21 18:48:55,39879.6,>Range,>Range,>Range,,
10/21/21 18:48:56,39895.3,>Range,>Range,>Range,,
10/21/21 18:48:57,39962.5,>Range,>Range,>Range,,
10/21/21 18:48:58,39982.5,>Range,>Range,>Range,,
10/21/21 18:48:59,39867.5,>Range,>Range,>Range,,
10/21/21 18:49:00,39554.8,>Range,>Range,>Range,,
10/21/21 18:49:01,39445,>Range,>Range,>Range,,
10/21/21 18:49:02,39577.5,>Range,>Range,>Range,,
10/21/21 18:49:03,39672.6,>Range,>Range,>Range,,
10/21/21 18:49:04,39815.3,>Range,>Range,>Range,,
10/21/21 18:49:05,39901.2,>Range,>Range,>Range,,
10/21/21 18:49:06,39910.8,>Range,>Range,>Range,,
10/21/21 18:49:07,39905.8,>Range,>Range,>Range,,
10/21/21 18:49:08,39882.6,>Range,>Range,>Range,,
10/21/21 18:49:09,39848.1,>Range,>Range,>Range,,
10/21/21 18:49:10,39820.6,>Range,>Range,>Range,,
10/21/21 18:49:11,39803.7,>Range,>Range,>Range,,
10/21/21 18:49:12,39791.7,>Range,>Range,>Range,,
10/21/21 18:49:13,39726.5,>Range,>Range,>Range,,
10/21/21 18:49:14,39569.8,>Range,>Range,>Range,,
10/21/21 18:49:15,39442.2,>Range,>Range,>Range,,
10/21/21 18:49:16,39450.9,>Range,>Range,>Range,,
10/21/21 18:49:17,39503.2,>Range,>Range,>Range,,
10/21/21 18:49:18,39649.3,>Range,>Range,>Range,,
10/21/21 18:49:19,39721.4,>Range,>Range,>Range,,
10/21/21 18:49:20,39765.4,>Range,>Range,>Range,,
10/21/21 18:49:21,39772,>Range,>Range,>Range,,
10/21/21 18:49:22,39850.5,>Range,>Range,>Range,,
10/21/21 18:49:23,39855.7,>Range,>Range,>Range,,
10/21/21 18:49:24,39829.8,>Range,>Range,>Range,,
10/21/21 18:49:25,39694.5,>Range,>Range,>Range,,
10/21/21 18:49:26,39763.2,>Range,>Range,>Range,,
10/21/21 18:49:27,39844.7,>Range,>Range,>Range,,
10/21/21 18:49:28,39726.2,>Range,>Range,>Range,,
10/21/21 18:49:29,39632.3,>Range,>Range,>Range,,
10/21/21 18:49:30,39744.5,>Range,>Range,>Range,,
10/21/21 18:49:31,39952.8,>Range,>Range,>Range,,
10/21/21 18:49:32,40069.6,>Range,>Range,>Range,,
10/21/21 18:49:33,40025.2,>Range,>Range,>Range,,
10/21/21 18:49:34,39886.5,>Range,>Range,>Range,,
10/21/21 18:49:35,39795.1,>Range,>Range,>Range,,
10/21/21 18:49:36,39771.6,>Range,>Range,>Range,,
10/21/21 18:49:37,39761.9,>Range,>Range,>Range,,
10/21/21 18:49:38,39681.8,>Range,>Range,>Range,,
10/21/21 18:49:39,39723.8,>Range,>Range,>Range,,
10/21/21 18:49:40,39692.6,>Range,>Range,>Range,,
10/21/21 18:49:41,39681.9,>Range,>Range,>Range,,
10/21/21 18:49:42,39873.4,>Range,>Range,>Range,,
10/21/21 18:49:43,40048.4,>Range,>Range,>Range,,
10/21/21 18:49:44,40176.8,>Range,>Range,>Range,,
10/21/21 18:49:45,40196.6,>Range,>Range,>Range,,
10/21/21 18:49:46,40117.5,>Range,>Range,>Range,,
10/21/21 18:49:47,40021.5,>Range,>Range,>Range,,
10/21/21 18:49:48,39854.1,>Range,>Range,>Range,,
10/21/21 18:49:49,39721.1,>Range,>Range,>Range,,
10/21/21 18:49:50,39630.3,>Range,>Range,>Range,,
10/21/21 18:49:51,39614.8,>Range,>Range,>Range,,
10/21/21 18:49:52,39631.9,>Range,>Range,>Range,,
10/21/21 18:49:53,39679.4,>Range,>Range,>Range,,
10/21/21 18:49:54,39812.9,>Range,>Range,>Range,,
10/21/21 18:49:55,39923.5,>Range,>Range,>Range,,
10/21/21 18:49:56,40105.1,>Range,>Range,>Range,,
10/21/21 18:49:57,40227.1,>Range,>Range,>Range,,
10/21/21 18:49:58,40255.4,>Range,>Range,>Range,,
10/21/21 18:49:59,40213.5,>Range,>Range,>Range,,
10/21/21 18:50:00,40061.1,>Range,>Range,>Range,,
10/21/21 18:50:01,39833.9,>Range,>Range,>Range,,
10/21/21 18:50:02,39695.1,>Range,>Range,>Range,,
10/21/21 18:50:03,39610.5,>Range,>Range,>Range,,
10/21/21 18:50:04,39659.4,>Range,>Range,>Range,,
10/21/21 18:50:05,39692,>Range,>Range,>Range,,
10/21/21 18:50:06,39728.1,>Range,>Range,>Range,,
10/21/21 18:50:07,39717.6,>Range,>Range,>Range,,
10/21/21 18:50:08,39743,>Range,>Range,>Range,,
10/21/21 18:50:09,39769.8,>Range,>Range,>Range,,
10/21/21 18:50:10,39798.8,>Range,>Range,>Range,,
10/21/21 18:50:11,39806.7,>Range,>Range,>Range,,
10/21/21 18:50:12,39868.6,>Range,>Range,>Range,,
10/21/21 18:50:13,39848.8,>Range,>Range,>Range,,
10/21/21 18:50:14,39837.9,>Range,>Range,>Range,,
10/21/21 18:50:15,39723.5,>Range,>Range,>Range,,
10/21/21 18:50:16,39656,>Range,>Range,>Range,,
10/21/21 18:50:17,39622.8,>Range,>Range,>Range,,
10/21/21 18:50:18,39731.6,>Range,>Range,>Range,,
10/21/21 18:50:19,39733.8,>Range,>Range,>Range,,
10/21/21 18:50:20,39578.1,>Range,>Range,>Range,,
10/21/21 18:50:21,39434,>Range,>Range,>Range,,
10/21/21 18:50:22,39259,>Range,>Range,>Range,,
10/21/21 18:50:23,39251.7,>Range,>Range,>Range,,
10/21/21 18:50:24,39317,>Range,>Range,>Range,,
10/21/21 18:50:25,39456.4,>Range,>Range,>Range,,
10/21/21 18:50:26,39672.9,>Range,>Range,>Range,,
10/21/21 18:50:27,39844.4,>Range,>Range,>Range,,
10/21/21 18:50:28,39957.6,>Range,>Range,>Range,,
10/21/21 18:50:29,39977,>Range,>Range,>Range,,
10/21/21 18:50:30,39822.2,>Range,>Range,>Range,,
10/21/21 18:50:31,39733.6,>Range,>Range,>Range,,
10/21/21 18:50:32,39665.8,>Range,>Range,>Range,,
10/21/21 18:50:33,39618.8,>Range,>Range,>Range,,
10/21/21 18:50:34,39592.4,>Range,>Range,>Range,,
10/21/21 18:50:35,39510.2,>Range,>Range,>Range,,
10/21/21 18:50:36,39510,>Range,>Range,>Range,,
10/21/21 18:50:37,39517.5,>Range,>Range,>Range,,
10/21/21 18:50:38,39507.2,>Range,>Range,>Range,,
10/21/21 18:50:39,39564.5,>Range,>Range,>Range,,
10/21/21 18:50:40,39758.8,>Range,>Range,>Range,,
10/21/21 18:50:41,39829.6,>Range,>Range,>Range,,
10/21/21 18:50:42,39785.8,>Range,>Range,>Range,,
10/21/21 18:50:43,39686.9,>Range,>Range,>Range,,
10/21/21 18:50:44,39498.7,>Range,>Range,>Range,,
10/21/21 18:50:45,39448.3,>Range,>Range,>Range,,
10/21/21 18:50:46,39373.8,>Range,>Range,>Range,,
10/21/21 18:50:47,39347.1,>Range,>Range,>Range,,
10/21/21 18:50:48,39399.9,>Range,>Range,>Range,,
10/21/21 18:50:49,39396.9,>Range,>Range,>Range,,
10/21/21 18:50:50,39395,>Range,>Range,>Range,,
10/21/21 18:50:51,39386.2,>Range,>Range,>Range,,
10/21/21 18:50:52,39390.1,>Range,>Range,>Range,,
10/21/21 18:50:53,39403.6,>Range,>Range,>Range,,
10/21/21 18:50:54,39541.2,>Range,>Range,>Range,,
10/21/21 18:50:55,39674.3,>Range,>Range,>Range,,
10/21/21 18:50:56,39695.2,>Range,>Range,>Range,,
10/21/21 18:50:57,39773.4,>Range,>Range,>Range,,
